Participant,Task,Fixation Count,Total Fixation Duration [ms],Average Fixation Duration [ms]
2,mupliple_choice_rectangle.jpg,114,12198.42500000001,107.00372807017553
2,vehicle_java2.jpg,138,13554.856999999989,98.22360144927528
2,mupliple_choice_vehicle.jpg,123,11614.946999999986,94.43046341463403
30,vehicle_java2.jpg,170,31557.361000000026,185.6315352941178
30,mupliple_choice_vehicle.jpg,315,64878.765000000014,205.96433333333337
30,rectangle_java2.jpg,162,29189.685999999994,180.1832469135802
30,mupliple_choice_rectangle.jpg,232,44251.22599999998,190.7380431034482
31,rectangle_java2.jpg,232,43429.18600000001,187.19476724137934
31,mupliple_choice_rectangle.jpg,160,35526.014,222.03758750000003
31,vehicle_java2.jpg,214,44942.93399999995,210.0137102803736
31,mupliple_choice_vehicle.jpg,73,16023.377999999984,219.49832876712307
32,rectangle_java2.jpg,145,27193.675000000014,187.54258620689666
32,mupliple_choice_rectangle.jpg,123,27154.145999999986,220.76541463414623
32,vehicle_java2.jpg,192,38633.57700000003,201.21654687500015
32,mupliple_choice_vehicle.jpg,103,20306.838999999993,197.15377669902907
33,vehicle_java2.jpg,251,47513.291000000005,189.2959800796813
33,mupliple_choice_vehicle.jpg,60,11463.358,191.05596666666668
33,rectangle_java2.jpg,162,33830.442999999956,208.8298950617281
33,mupliple_choice_rectangle.jpg,107,23210.212999999996,216.91787850467287
34,vehicle_java2.jpg,187,38250.29000000002,204.5470053475937
34,mupliple_choice_vehicle.jpg,136,32369.713000000003,238.0125955882353
34,rectangle_java2.jpg,201,45465.04100000003,226.19423383084592
34,mupliple_choice_rectangle.jpg,110,32073.139000000006,291.573990909091
35,rectangle_java2.jpg,147,37286.235,253.64785714285713
35,mupliple_choice_rectangle.jpg,60,14806.873,246.78121666666667
35,vehicle_java2.jpg,261,66238.29799999995,253.78658237547873
35,mupliple_choice_vehicle.jpg,69,14411.124999999995,208.85688405797094
36,rectangle_java.jpg,103,14767.312000000007,143.37196116504862
36,mupliple_choice_rectangle.jpg,51,9123.381,178.88982352941176
36,vehicle_java.jpg,156,24489.270999999964,156.98250641025618
36,mupliple_choice_vehicle.jpg,28,3711.5819999999967,132.5564999999999
37,rectangle_java2.jpg,185,33812.45399999998,182.77002162162154
37,mupliple_choice_rectangle.jpg,124,35736.18599999999,288.1950483870967
37,vehicle_java2.jpg,339,71095.26800000001,209.72055457227142
37,mupliple_choice_vehicle.jpg,97,20213.266000000014,208.38418556701046
38,rectangle_java2.jpg,259,43915.915999999954,169.55952123552106
38,mupliple_choice_rectangle.jpg,108,14218.949999999995,131.6569444444444
38,vehicle_java2.jpg,95,11254.984000000002,118.47351578947371
38,mupliple_choice_vehicle.jpg,84,9198.957999999999,109.51140476190474
39,vehicle_java.jpg,75,13007.009000000005,173.42678666666674
39,mupliple_choice_vehicle.jpg,122,18224.657000000014,149.38243442622962
39,rectangle_java.jpg,32,3844.7800000000007,120.14937500000002
39,mupliple_choice_rectangle.jpg,135,18729.446,138.73663703703704
3,vehicle_java2.jpg,160,29373.978999999978,183.58736874999985
3,mupliple_choice_vehicle.jpg,143,28913.320000000014,202.19104895104905
3,rectangle_java2.jpg,134,22126.73300000002,165.12487313432848
3,mupliple_choice_rectangle.jpg,128,25669.776000000005,200.54512500000004
40,rectangle_java.jpg,206,36626.38399999999,177.79798058252422
40,mupliple_choice_rectangle.jpg,102,22882.209,224.33538235294117
40,vehicle_java.jpg,265,46044.918999999965,173.7544113207546
40,mupliple_choice_vehicle.jpg,61,11979.405,196.38368852459018
41,rectangle_java2.jpg,204,37147.561,182.09588725490198
41,mupliple_choice_rectangle.jpg,142,29343.885999999988,206.64708450704217
41,vehicle_java2.jpg,275,56070.127000000044,203.89137090909108
41,mupliple_choice_vehicle.jpg,295,52453.051999999974,177.8069559322033
42,vehicle_java2.jpg,142,21666.28200000001,152.57945070422542
42,mupliple_choice_vehicle.jpg,44,6939.584000000002,157.71781818181822
42,rectangle_java2.jpg,72,10307.593000000003,143.16101388888893
42,mupliple_choice_rectangle.jpg,102,13113.178999999998,128.56057843137253
43,vehicle_java2.jpg,307,58483.787000000055,190.50093485342038
43,mupliple_choice_vehicle.jpg,190,32600.28300000005,171.58043684210554
43,rectangle_java2.jpg,127,26314.534999999993,207.2010629921259
43,mupliple_choice_rectangle.jpg,102,20186.191000000003,197.90383333333335
44,vehicle_java2.jpg,275,47088.60200000003,171.2312800000001
44,mupliple_choice_vehicle.jpg,75,13210.786999999998,176.14382666666666
44,rectangle_java2.jpg,136,26334.73,193.63772058823528
44,mupliple_choice_rectangle.jpg,107,17542.682000000004,163.9502990654206
45,vehicle_java.jpg,470,102605.96200000006,218.31055744680864
45,mupliple_choice_vehicle.jpg,130,27620.44099999999,212.4649307692307
45,rectangle_java.jpg,339,63818.6350000001,188.25556047197668
