SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	
P100	0	0	78	31878	67	28,05349	0,4187088	0						No image file specified		0	
P100	0	0	79	32178	75	30,45243	0,4060324	0						No image file specified		0	
P100	0	0	80	32444	34	35,00162	1,029459	0						No image file specified		0	
P100	0	0	81	32978	75	32,18809	0,4291745	0						No image file specified		0	
P100	0	0	82	33144	59	197,348	3,344882	0						No image file specified		0	
P100	0	0	83	33278	725	225,405	0,3109034	-1						No image file specified		0	
P100	0	0	84	34411	58	273,8322	4,721244	0						No image file specified		0	
P100	0	0	85	34728	58	173,7094	2,994989	0						No image file specified		0	
P100	0	0	86	34903	33	108,138	3,27691	0						No image file specified		0	
P100	0	0	87	35194	134	251,3828	1,875991	0						No image file specified		0	
P100	0	0	88	36269	67	214,2054	3,197095	0						No image file specified		0	
P100	0	0	89	36544	58	76,07726	1,311677	0						No image file specified		0	
P100	0	0	90	36802	75	65,25395	0,8700527	0						No image file specified		0	
P100	0	0	91	37394	242	299,5123	1,237654	0						No image file specified		0	
P100	0	0	92	38219	25	201,7879	8,071514	0						No image file specified		0	
P100	0	0	93	38527	75	162,1007	2,161342	0						No image file specified		0	
P100	0	0	94	38994	75	63,12452	0,8416603	0						No image file specified		0	
P100	0	0	95	39286	33	231,0049	7,000148	0						No image file specified		0	
P100	0	0	96	40952	75	163,898	2,185306	0						No image file specified		0	
P100	0	0	97	41877	67	128,6358	1,919938	0						No image file specified		0	
P100	0	0	98	42035	50	271,5592	5,431185	0						No image file specified		0	
P100	0	0	99	42493	26	42,73751	1,64375	0						No image file specified		0	
P100	0	0	100	42718	392	313,9428	0,8008745	-1						No image file specified		0	
P100	0	0	101	45018	9	52,7604	5,862266	0						No image file specified		0	
P100	0	0	102	45152	1933	887,7889	0,4592804	-1						No image file specified		0	
P100	0	0	103	48818	766	872,4235	1,138934	0						No image file specified		0	
P100	0	0	104	52601	575	777,8773	1,35283	0						No image file specified		0	
P100	0	0	105	53317	300	107,3375	0,3577916	-1						No image file specified		0	
P100	0	0	106	56309	450	1042,029	2,315619	0						No image file specified		0	
P100	0	0	107	56842	3283	435,4158	0,1326274	-1						No image file specified		0	
P100	0	0	108	60200	3458	1193,907	0,3452594	-1						No image file specified		0	
P100	0	0	109	64183	883	741,7087	0,8399872	-1						No image file specified		0	
P100	0	0	110	65383	75	24,49711	0,3266281	0						No image file specified		0	
P100	0	0	111	67933	1308	774,6988	0,5922773	0						No image file specified		0	
P100	0	0	112	71791	66	110,8677	1,679813	0						No image file specified		0	
P100	0	0	113	71991	375	334,4641	0,8919043	-1						No image file specified		0	
P100	0	0	114	75457	925	775,9128	0,8388247	0						No image file specified		0	
P100	0	0	115	79148	50	421,7	8,433999	0						No image file specified		0	
P100	0	0	116	79306	50	88,23666	1,764733	0						No image file specified		0	
P100	0	0	117	79523	42	42,21504	1,00512	0						No image file specified		0	
P100	0	0	118	79856	59	88,79063	1,504926	0						No image file specified		0	
P100	0	0	119	80081	84	272,5397	3,24452	0						No image file specified		0	
P100	0	0	120	80681	84	551,1982	6,561883	0						No image file specified		0	
P100	0	0	121	80865	66	146,0041	2,212183	0						No image file specified		0	
P100	0	0	122	81223	58	367,6441	6,338691	0						No image file specified		0	
P100	0	0	123	81506	25	53,18201	2,12728	0						No image file specified		0	
P100	0	0	124	81673	400	1025,768	2,56442	-1						No image file specified		0	
P100	0	0	125	82331	67	682,4839	10,18633	0						No image file specified		0	
P100	0	0	126	82523	58	566,1232	9,760744	0						No image file specified		0	
P100	0	0	127	82856	17	37,9545	2,232618	0						No image file specified		0	
P100	0	0	128	83339	75	345,368	4,604907	0						No image file specified		0	
P100	0	0	129	83789	317	331,9585	1,047188	0						No image file specified		0	
P100	0	0	130	84331	350	360,6271	1,030363	-1						No image file specified		0	
P100	0	0	131	84781	108	253,8224	2,350207	-1						No image file specified		0	
P100	0	0	132	84981	33	198,2868	6,00869	0						No image file specified		0	
P100	0	0	133	85139	50	473,4592	9,469183	0						No image file specified		0	
P100	0	0	134	85423	50	105,788	2,11576	0						No image file specified		0	
P100	0	0	135	85731	75	759,3943	10,12526	0						No image file specified		0	
P100	0	0	136	85989	159	196,5401	1,236102	0						No image file specified		0	
P100	0	0	137	86406	633	1591,211	2,513761	-1						No image file specified		0	
P100	0	0	138	87206	2079	711,8166	0,3423841	-1						No image file specified		0	
P100	0	0	139	89485	75	121,0615	1,614154	0						No image file specified		0	
P100	0	0	140	89685	108	530,853	4,915306	0						No image file specified		0	
P100	0	0	141	89993	242	1111,786	4,594159	-1						No image file specified		0	
P100	0	0	142	90402	25	153,4219	6,136876	0						No image file specified		0	
P100	0	0	143	90535	92	1285,187	13,96942	0						No image file specified		0	
P100	0	0	144	90793	192	560,9675	2,921706	-1						No image file specified		0	
P100	0	0	145	91518	525	822,1061	1,565916	0						No image file specified		0	
P100	0	0	146	92168	50	502,4342	10,04869	0						No image file specified		0	
P100	0	0	147	92376	75	180,0738	2,400984	0						No image file specified		0	
P100	0	0	148	92618	58	206,8812	3,566918	0						No image file specified		0	
P100	0	0	149	92943	58	286,6448	4,942151	0						No image file specified		0	
P100	0	0	150	93143	75	206,2464	2,749952	0						No image file specified		0	
P100	0	0	151	93518	25	73,61112	2,944445	0						No image file specified		0	
P100	0	0	152	93743	25	188,9698	7,558791	0						No image file specified		0	
P100	0	0	153	94076	84	109,0608	1,298343	0						No image file specified		0	
P100	0	0	154	94418	67	148,2984	2,213408	0						No image file specified		0	
P100	0	0	155	94735	66	853,8298	12,93682	0						No image file specified		0	
P100	0	0	156	94993	8	31,00914	3,876143	0						No image file specified		0	
P100	0	0	157	95176	84	212,6517	2,531568	0						No image file specified		0	
P100	0	0	158	95468	33	209,2016	6,339442	0						No image file specified		0	
P100	0	0	159	95718	66	139,2903	2,11046	0						No image file specified		0	
P100	0	0	160	95893	58	197,6584	3,407903	0						No image file specified		0	
P100	0	0	161	96126	75	190,6218	2,541624	0						No image file specified		0	
P100	0	0	162	96318	75	171,3781	2,285041	0						No image file specified		0	
P100	0	0	163	96801	58	124,4923	2,146418	0						No image file specified		0	
P100	0	0	164	97393	66	206,1461	3,123425	0						No image file specified		0	
P100	0	0	165	97651	58	108,098	1,863759	0						No image file specified		0	
P100	0	0	166	97826	75	392,7451	5,236601	0						No image file specified		0	
P100	0	0	167	98301	67	117,8881	1,759524	0						No image file specified		0	
P100	0	0	168	98668	408	1147,619	2,812791	-1						No image file specified		0	
P100	0	0	169	99267	75	179,4622	2,392829	0						No image file specified		0	
P100	0	0	170	99567	25	176,7916	7,071664	0						No image file specified		0	
P100	0	0	171	99834	17	166,8521	9,814832	0						No image file specified		0	
P100	0	0	172	100084	58	217,5613	3,751056	0						No image file specified		0	
P100	0	0	173	100509	67	285,9062	4,267256	0						No image file specified		0	
P100	0	0	174	100867	25	153,2563	6,13025	0						No image file specified		0	
P100	0	0	175	101176	66	1043,1	15,80455	0						No image file specified		0	
P100	0	0	176	101442	42	166,9883	3,975911	0						No image file specified		0	
P100	0	0	177	101767	34	221,6652	6,519564	0						No image file specified		0	
P100	0	0	178	101959	42	287,3593	6,841887	0						No image file specified		0	
P100	0	0	179	102267	567	404,538	0,7134708	-1						No image file specified		0	
P100	0	0	180	102992	25	181,0999	7,243994	0						No image file specified		0	
P100	0	0	181	103242	42	260,705	6,207263	0						No image file specified		0	
P100	0	0	182	103434	58	353,5715	6,09606	0						No image file specified		0	
P100	0	0	183	103717	83	661,357	7,968156	0						No image file specified		0	
P100	0	0	184	104109	66	130,7664	1,981309	0						No image file specified		0	
P100	0	0	185	104309	66	174,0048	2,636437	0						No image file specified		0	
P100	0	0	186	104642	83	268,6436	3,23667	0						No image file specified		0	
P100	0	0	187	105067	225	447,1025	1,987122	0						No image file specified		0	
P100	0	0	188	105433	67	493,5749	7,366789	0						No image file specified		0	
P100	0	0	189	105683	84	475,3863	5,65936	0						No image file specified		0	
P100	0	0	190	105992	41	338,1442	8,24742	0						No image file specified		0	
P100	0	0	191	106225	58	139,1571	2,39926	0						No image file specified		0	
P100	0	0	192	106708	50	142,6125	2,852249	0						No image file specified		0	
P100	0	0	193	107117	75	42,43379	0,5657839	0						No image file specified		0	
P100	0	0	194	107450	67	36,93353	0,5512468	0						No image file specified		0	
P100	0	0	195	108158	17	60,98473	3,587337	0						No image file specified		0	
P100	0	0	196	108433	75	51,54531	0,6872708	0						No image file specified		0	
P100	0	0	197	108658	50	201,3685	4,02737	0						No image file specified		0	
P100	0	0	198	109017	41	133,584	3,258146	0						No image file specified		0	
P100	0	0	199	109316	92	105,2715	1,144256	0						No image file specified		0	
P100	0	0	200	109533	42	41,0199	0,9766642	0						No image file specified		0	
P100	0	0	201	109700	50	69,43377	1,388675	0						No image file specified		0	
P100	0	0	202	109958	183	122,9898	0,6720755	0						No image file specified		0	
P100	0	0	203	110308	58	70,73094	1,219499	0						No image file specified		0	
P100	0	0	204	110591	75	299,5784	3,994378	0						No image file specified		0	
P100	0	0	205	110816	67	323,5604	4,82926	0						No image file specified		0	
P100	0	0	206	111116	34	241,3442	7,098358	0						No image file specified		0	
P100	0	0	207	111300	58	378,7276	6,529786	0						No image file specified		0	
P100	0	0	208	111491	34	155,3999	4,570585	0						No image file specified		0	
P100	0	0	209	111825	58	112,4803	1,939315	0						No image file specified		0	
P100	0	0	210	112158	75	219,0749	2,920999	0						No image file specified		0	
P100	0	0	211	112366	17	74,51427	4,383193	0						No image file specified		0	
P100	0	0	212	112574	67	272,5713	4,068229	0						No image file specified		0	
P100	0	0	213	112783	75	325,7338	4,343117	0						No image file specified		0	
P100	0	0	214	112974	50	199,9127	3,998254	0						No image file specified		0	
P100	0	0	215	113149	92	319,4249	3,472009	0						No image file specified		0	
P100	0	0	216	113416	17	82,18827	4,834604	0						No image file specified		0	
P100	0	0	217	113616	25	106,6816	4,267263	0						No image file specified		0	
P100	0	0	218	113841	75	163,471	2,179614	0						No image file specified		0	
P100	0	0	219	114058	83	113,8849	1,372108	0						No image file specified		0	
P100	0	0	220	114316	42	130,6886	3,111634	0						No image file specified		0	
P100	0	0	221	114633	41	242,1083	5,90508	0						No image file specified		0	
P100	0	0	222	114849	25	34,33361	1,373345	0						No image file specified		0	
P100	0	0	223	115041	67	185,0428	2,761833	0						No image file specified		0	
P100	0	0	224	115224	25	54,99804	2,199922	0						No image file specified		0	
P100	0	0	225	115499	25	142,8784	5,715134	0						No image file specified		0	
P100	0	0	226	115691	41	104,276	2,543316	0						No image file specified		0	
P100	0	0	227	115899	50	95,27697	1,905539	0						No image file specified		0	
P100	0	0	228	116066	58	137,0312	2,362607	0						No image file specified		0	
P100	0	0	229	116416	25	117,7046	4,708184	0						No image file specified		0	
P100	0	0	230	116857	50	104,6445	2,092889	0						No image file specified		0	
P100	0	0	231	117082	25	31,32042	1,252817	0						No image file specified		0	
P100	0	0	232	117541	66	144,9493	2,196201	0						No image file specified		0	
P100	0	0	233	117732	159	202,3498	1,27264	-1						No image file specified		0	
P100	0	0	234	118066	75	73,87887	0,9850516	0						No image file specified		0	
P100	0	0	235	118599	50	248,7016	4,974031	0						No image file specified		0	
P100	0	0	236	118824	8	85,7052	10,71315	0						No image file specified		0	
P100	0	0	237	118999	25	77,43604	3,097442	0						No image file specified		0	
P100	0	0	238	119274	58	258,7401	4,461036	0						No image file specified		0	
P100	0	0	239	119532	58	39,43352	0,6798883	0						No image file specified		0	
P100	0	0	240	119899	75	133,7457	1,783276	0						No image file specified		0	
P100	0	0	241	120349	58	271,1071	4,674261	0						No image file specified		0	
P100	0	0	242	121065	50	47,42848	0,9485697	0						No image file specified		0	
P100	0	0	243	121332	25	192,2518	7,69007	0						No image file specified		0	
P100	0	0	244	121490	42	314,7503	7,494056	0						No image file specified		0	
P100	0	0	245	121665	25	152,714	6,108559	0						No image file specified		0	
P100	0	0	246	121932	200	124,651	0,623255	0						No image file specified		0	
P100	0	0	247	122290	50	126,2264	2,524528	0						No image file specified		0	
P100	0	0	248	122540	67	31,48202	0,4698809	0						No image file specified		0	
P100	0	0	249	123015	67	339,6883	5,069974	0						No image file specified		0	
P100	0	0	250	123282	25	105,852	4,23408	0						No image file specified		0	
P100	0	0	251	123590	75	414,5009	5,526679	0						No image file specified		0	
P100	0	0	252	123965	42	68,5751	1,63274	0						No image file specified		0	
P100	0	0	253	124123	109	131,4713	1,206159	0						No image file specified		0	
P100	0	0	254	124365	58	46,9379	0,8092741	0						No image file specified		0	
P100	0	0	255	124565	33	137,1702	4,156672	0						No image file specified		0	
P100	0	0	256	124823	9	40,04004	4,448894	0						No image file specified		0	
P100	0	0	257	124957	66	443,8361	6,724789	0						No image file specified		0	
P100	0	0	258	125198	42	274,0905	6,525965	0						No image file specified		0	
P100	0	0	259	125465	33	266,7254	8,082589	0						No image file specified		0	
P100	0	0	260	125615	50	242,8564	4,857129	0						No image file specified		0	
P100	0	0	261	125931	59	63,14447	1,070245	0						No image file specified		0	
P100	0	0	262	126090	66	186,8903	2,831671	0						No image file specified		0	
P100	0	0	263	126531	84	411,7278	4,901522	0						No image file specified		0	
P100	0	0	264	126756	75	449,2673	5,99023	0						No image file specified		0	
P100	0	0	265	127031	25	132,7169	5,308675	0						No image file specified		0	
P100	0	0	266	127356	34	54,78019	1,611182	0						No image file specified		0	
P100	0	0	267	127656	59	76,22411	1,291934	0						No image file specified		0	
P100	0	0	268	127998	317	850,0006	2,68139	-1						No image file specified		0	
P100	0	0	269	128465	25	135,9738	5,438952	0						No image file specified		0	
P100	0	0	270	128898	75	64,61095	0,8614794	0						No image file specified		0	
P100	0	0	271	129164	42	175,3493	4,174983	0						No image file specified		0	
P100	0	0	272	129398	75	206,801	2,757347	0						No image file specified		0	
P100	0	0	273	129864	50	28,17241	0,5634483	0						No image file specified		0	
P100	0	0	274	130848	66	34,47633	0,5223687	0						No image file specified		0	
P100	0	0	275	131089	67	32,46049	0,4844849	0						No image file specified		0	
P100	0	0	276	131256	8	34,15528	4,269411	0						No image file specified		0	
P100	0	0	277	131473	75	38,25309	0,5100412	0						No image file specified		0	
P100	0	0	278	131989	9	40,82402	4,536002	0						No image file specified		0	
P100	0	0	279	132489	50	118,031	2,36062	0						No image file specified		0	
P100	0	0	280	132939	58	29,07746	0,5013356	0						No image file specified		0	
P100	0	0	281	133214	50	41,26533	0,8253067	0						No image file specified		0	
P100	0	0	282	134222	59	55,68034	0,9437346	0						No image file specified		0	
P100	0	0	283	134431	66	85,42329	1,294292	0						No image file specified		0	
P100	0	0	284	134606	41	256,3147	6,251579	0						No image file specified		0	
P100	0	0	285	135047	34	128,8212	3,788859	0						No image file specified		0	
P100	0	0	286	135339	67	167,6341	2,502002	0						No image file specified		0	
P100	0	0	287	135597	17	68,878	4,051647	0						No image file specified		0	
P100	0	0	288	135814	50	150,3754	3,007509	0						No image file specified		0	
P100	0	0	289	136180	42	116,3703	2,770721	0						No image file specified		0	
P100	0	0	290	136797	67	29,89501	0,4461942	0						No image file specified		0	
P100	0	0	291	137039	58	171,6289	2,959119	0						No image file specified		0	
P100	0	0	292	137197	58	532,7553	9,185436	0						No image file specified		0	
P100	0	0	293	137555	59	342,0035	5,79667	0						No image file specified		0	
P100	0	0	294	137764	75	148,2661	1,976881	0						No image file specified		0	
P100	0	0	295	138089	66	110,4135	1,672932	0						No image file specified		0	
P100	0	0	296	138314	75	166,2792	2,217056	0						No image file specified		0	
P100	0	0	297	138564	58	41,98547	0,7238873	0						No image file specified		0	
P100	0	0	298	139005	958	334,765	0,3494416	-1						No image file specified		0	
P100	0	0	299	140038	50	341,5375	6,83075	0						No image file specified		0	
P100	0	0	300	140213	50	206,4991	4,129982	0						No image file specified		0	
P100	0	0	301	140522	16	63,92369	3,995231	0						No image file specified		0	
P100	0	0	302	140847	75	76,87023	1,024936	0						No image file specified		0	
P100	0	0	303	141055	675	455,9932	0,6755455	-1						No image file specified		0	
P100	0	0	304	141847	58	281,4404	4,852421	0						No image file specified		0	
P100	0	0	305	142038	9	131,552	14,61689	0						No image file specified		0	
P100	0	0	306	142221	25	108,8031	4,352123	0						No image file specified		0	
P100	0	0	307	142521	84	396,1718	4,716331	0						No image file specified		0	
P100	0	0	308	142921	225	306,0872	1,360388	0						No image file specified		0	
P100	0	0	309	143271	84	116,1373	1,382587	0						No image file specified		0	
P100	0	0	310	143571	25	110,0035	4,400142	0						No image file specified		0	
P100	0	0	311	143988	67	101,2384	1,511021	0						No image file specified		0	
P100	0	0	312	144863	17	55,91373	3,289043	0						No image file specified		0	
P100	0	0	313	145088	17	44,01282	2,588989	0						No image file specified		0	
P100	0	0	314	145263	33	111,652	3,383394	0						No image file specified		0	
P100	0	0	315	145538	33	80,65965	2,444232	0						No image file specified		0	
P100	0	0	316	145713	33	195,3077	5,918416	0						No image file specified		0	
P100	0	0	317	145930	74	117,6246	1,589521	0						No image file specified		0	
P100	0	0	318	146354	9	23,37025	2,596694	0						No image file specified		0	
P100	0	0	319	146629	17	118,1369	6,94923	0						No image file specified		0	
P100	0	0	320	146804	67	125,3462	1,870839	0						No image file specified		0	
P100	0	0	321	147321	133	116,4142	0,8752946	0						No image file specified		0	
P100	0	0	322	147804	17	38,54317	2,267245	0						No image file specified		0	
P100	0	0	323	148113	8	29,26718	3,658397	0						No image file specified		0	
P100	0	0	324	148496	42	35,64648	0,8487256	0						No image file specified		0	
P100	0	0	325	148738	33	255,1757	7,732598	0						No image file specified		0	
P100	0	0	326	148946	58	111,9678	1,930479	0						No image file specified		0	
P100	0	0	327	149129	17	133,3109	7,841816	0						No image file specified		0	
P100	0	0	328	149354	58	403,4328	6,955738	0						No image file specified		0	
P100	0	0	329	149696	75	352,0729	4,694305	0						No image file specified		0	
P100	0	0	330	149946	75	145,5072	1,940097	0						No image file specified		0	
P100	0	0	331	150162	75	214,6203	2,861605	0						No image file specified		0	
P100	0	0	332	150404	75	203,5141	2,713521	0						No image file specified		0	
P100	0	0	333	150804	25	36,14086	1,445634	0						No image file specified		0	
P100	0	0	334	150954	50	351,9568	7,039137	0						No image file specified		0	
P100	0	0	335	151312	17	87,41156	5,141857	0						No image file specified		0	
P100	0	0	336	151587	67	64,49536	0,9626173	0						No image file specified		0	
P100	0	0	337	151946	83	156,3722	1,884002	0						No image file specified		0	
P100	0	0	338	152121	75	220,4495	2,939327	0						No image file specified		0	
P100	0	0	339	152612	1175	316,994	0,2697821	-1						No image file specified		0	
P100	0	0	340	153879	50	32,87899	0,6575799	0						No image file specified		0	
P100	0	0	341	154070	42	79,05824	1,882339	0						No image file specified		0	
P100	0	0	342	154187	75	114,6823	1,529097	0						No image file specified		0	
P100	0	0	343	154687	58	55,57089	0,9581189	0						No image file specified		0	
P100	0	0	344	154937	58	54,77809	0,9444498	0						No image file specified		0	
P100	0	0	345	155204	41	38,57814	0,9409302	0						No image file specified		0	
P100	0	0	346	156045	33	45,1404	1,367891	0						No image file specified		0	
P100	0	0	347	156670	75	142,703	1,902707	0						No image file specified		0	
P100	0	0	348	156937	25	43,64226	1,74569	0						No image file specified		0	
P100	0	0	349	157162	41	50,80754	1,239208	0						No image file specified		0	
P100	0	0	350	157312	41	101,2056	2,46843	0						No image file specified		0	
P100	0	0	351	157787	66	92,62464	1,403404	0						No image file specified		0	
P100	0	0	352	158095	267	217,7947	0,8157104	-1						No image file specified		0	
P100	0	0	353	158595	67	162,3917	2,423757	0						No image file specified		0	
P100	0	0	354	158762	75	57,04681	0,7606241	0						No image file specified		0	
P100	0	0	355	160936	25	126,2226	5,048905	0						No image file specified		0	
P100	0	0	356	161186	75	625,659	8,34212	0						No image file specified		0	
P100	0	0	357	161486	42	68,67377	1,63509	0						No image file specified		0	
P100	0	0	358	161678	58	92,3989	1,593085	0						No image file specified		0	
P100	0	0	359	161878	33	157,7753	4,781068	0						No image file specified		0	
P100	0	0	360	162095	58	274,2869	4,729085	0						No image file specified		0	
P100	0	0	361	162261	67	150,7847	2,250518	0						No image file specified		0	
P100	0	0	362	162461	92	209,9236	2,281779	0						No image file specified		0	
P100	0	0	363	162703	75	29,27566	0,3903422	0						No image file specified		0	
P100	0	0	364	162911	75	181,7475	2,4233	0						No image file specified		0	
P100	0	0	365	163094	209	118,7946	0,5683951	-1						No image file specified		0	
P100	0	0	366	163519	1300	465,2651	0,3578962	-1						No image file specified		0	
P100	0	0	367	165144	900	366,1382	0,4068202	-1						No image file specified		0	
P100	0	0	368	166294	75	198,9203	2,652271	0						No image file specified		0	
P100	0	0	369	166469	25	119,3112	4,77245	0						No image file specified		0	
P100	0	0	370	166636	125	378,927	3,031416	0						No image file specified		0	
P100	0	0	371	166894	75	183,0631	2,440841	0						No image file specified		0	
P100	0	0	372	167169	42	142,7024	3,397676	0						No image file specified		0	
P100	0	0	373	167427	75	31,93284	0,4257712	0						No image file specified		0	
P100	0	0	374	167627	50	126,1139	2,522277	0						No image file specified		0	
P100	0	0	375	167836	41	178,4874	4,353352	0						No image file specified		0	
P100	0	0	376	167986	58	69,54495	1,199051	0						No image file specified		0	
P100	0	0	377	168161	33	129,0177	3,909628	0						No image file specified		0	
P100	0	0	378	168769	75	68,06579	0,9075438	0						No image file specified		0	
P100	0	0	379	168986	58	74,33716	1,281675	0						No image file specified		0	
P100	0	0	380	169469	67	101,8914	1,520767	0						No image file specified		0	
P100	0	0	381	170285	67	31,96113	0,4770319	0						No image file specified		0	
P100	0	0	382	170544	58	25,9883	0,4480742	0						No image file specified		0	
P100	0	0	383	170919	33	34,76819	1,053582	0						No image file specified		0	
P100	0	0	384	171269	75	36,45771	0,4861028	0						No image file specified		0	
P100	0	0	385	171660	75	32,89207	0,4385609	0						No image file specified		0	
P100	0	0	386	171935	67	95,99036	1,432692	0						No image file specified		0	
P100	0	0	387	172269	50	28,94233	0,5788466	0						No image file specified		0	
P100	0	0	388	174810	33	25,61244	0,7761347	0						No image file specified		0	
P100	0	0	389	175602	58	96,81733	1,669264	0						No image file specified		0	
P100	0	0	390	175893	50	204,859	4,09718	0						No image file specified		0	
P100	0	0	391	176651	75	350,4923	4,67323	0						No image file specified		0	
P100	0	0	392	176893	25	116,7231	4,668924	0						No image file specified		0	
