# File: ogama_saccades2.txt
# Created: Donnerstag, 28. September 2023,15:08:00
# with: OGAMA Version: 5.1.7759
# Contents: GazeFixations table.
# Applies to Projekt:s22
#
SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	
P237	0	0	10260	511861	25	45,51982	1,820793	0						No image file specified		0	
P237	0	0	10261	512311	42	86,32436	2,055342	0						No image file specified		0	
P237	0	0	10262	512569	42	14,70835	0,3501988	0						No image file specified		0	
P237	0	0	10263	513044	17	37,85258	2,226622	0						No image file specified		0	
P237	0	0	10264	513103	66	271,4867	4,113435	-1						No image file specified		0	
P237	0	0	10265	513428	16	84,85053	5,303158	0						No image file specified		0	
P237	0	0	10266	513661	42	136,3672	3,246837	0						No image file specified		0	
P237	0	0	10267	513961	25	60,98016	2,439206	0						No image file specified		0	
P237	0	0	10268	514769	42	153,3626	3,65149	0						No image file specified		0	
P237	0	0	10269	514969	400	85,27081	0,213177	-1						No image file specified		0	
P237	0	0	10270	515494	42	67,52533	1,607746	0						No image file specified		0	
P237	0	0	10271	515744	67	43,39164	0,6476364	0						No image file specified		0	
P237	0	0	10272	516011	41	64,03767	1,561894	0						No image file specified		0	
P237	0	0	10273	516361	33	67,78378	2,054054	0						No image file specified		0	
P237	0	0	10274	516586	41	111,8781	2,728735	0						No image file specified		0	
P237	0	0	10275	516694	58	19,30176	0,3327889	0						No image file specified		0	
P237	0	0	10276	517361	8	49,44388	6,180485	0						No image file specified		0	
P237	0	0	10277	517544	25	146,609	5,864362	0						No image file specified		0	
P237	0	0	10278	517736	74	165,9603	2,242706	0						No image file specified		0	
P237	0	0	10279	518035	175	276,8294	1,581882	0						No image file specified		0	
P237	0	0	10280	518460	109	465,1235	4,267188	0						No image file specified		0	
P237	0	0	10281	518877	33	122,9499	3,725756	0						No image file specified		0	
P237	0	0	10282	519052	42	190,8273	4,543507	0						No image file specified		0	
P237	0	0	10283	519177	92	119,0476	1,293995	-1						No image file specified		0	
P237	0	0	10284	519352	25	52,05972	2,082389	0						No image file specified		0	
P237	0	0	10285	519594	8	37,8602	4,732525	0						No image file specified		0	
P237	0	0	10286	519852	8	37,27911	4,659889	0						No image file specified		0	
P237	0	0	10287	520119	8	36,29999	4,537498	0						No image file specified		0	
P237	0	0	10288	520502	8	58,80534	7,350667	0						No image file specified		0	
P237	0	0	10289	520960	25	60,65845	2,426338	0						No image file specified		0	
P237	0	0	10290	521360	192	51,26498	0,2670051	0						No image file specified		0	
P237	0	0	10291	521677	41	439,9953	10,73159	0						No image file specified		0	
P237	0	0	10292	521877	16	76,27322	4,767076	0						No image file specified		0	
P237	0	0	10293	522018	75	115,0258	1,533678	0						No image file specified		0	
P237	0	0	10294	522343	225	119,2901	0,5301784	0						No image file specified		0	
P237	0	0	10295	522793	50	21,72944	0,4345888	0						No image file specified		0	
P237	0	0	10296	522943	34	182,3129	5,362143	0						No image file specified		0	
P237	0	0	10297	523152	41	101,7727	2,482261	0						No image file specified		0	
P237	0	0	10298	523310	42	152,8376	3,638991	0						No image file specified		0	
P237	0	0	10299	523410	8	27,46207	3,432759	0						No image file specified		0	
P237	0	0	10300	523493	34	129,8132	3,818037	0						No image file specified		0	
P237	0	0	10301	524252	58	140,7325	2,426422	0						No image file specified		0	
P237	0	0	10302	524435	42	90,27145	2,14932	0						No image file specified		0	
P237	0	0	10303	524660	8	30,78543	3,848179	0						No image file specified		0	
P237	0	0	10304	524718	42	69,38437	1,652009	0						No image file specified		0	
P237	0	0	10305	525085	150	110,8375	0,7389165	0						No image file specified		0	
P237	0	0	10306	525485	33	146,0259	4,425028	0						No image file specified		0	
P237	0	0	10307	525618	42	133,9013	3,188125	0						No image file specified		0	
P237	0	0	10308	525968	42	31,03857	0,7390136	0						No image file specified		0	
P237	0	0	10309	526076	25	73,8516	2,954064	0						No image file specified		0	
P237	0	0	10310	526235	25	95,27776	3,81111	0						No image file specified		0	
P237	0	0	10311	526493	25	180,7332	7,229327	0						No image file specified		0	
P237	0	0	10312	526668	33	185,5104	5,621527	0						No image file specified		0	
P237	0	0	10313	526951	9	21,46103	2,384559	0						No image file specified		0	
P237	0	0	10314	527160	41	89,65906	2,186806	0						No image file specified		0	
P237	0	0	10315	527335	8	69,94666	8,743333	0						No image file specified		0	
P237	0	0	10316	527401	25	36,0383	1,441532	0						No image file specified		0	
P237	0	0	10317	527626	84	122,0319	1,45276	0						No image file specified		0	
P237	0	0	10318	528018	33	114,0459	3,455936	0						No image file specified		0	
P237	0	0	10319	528209	92	101,5119	1,10339	0						No image file specified		0	
P237	0	0	10320	528343	25	39,18564	1,567425	0						No image file specified		0	
P237	0	0	10321	528435	16	29,03556	1,814723	0						No image file specified		0	
P237	0	0	10322	528551	25	155,5564	6,222257	0						No image file specified		0	
P237	0	0	10323	528751	150	126,6175	0,8441166	0						No image file specified		0	
P237	0	0	10324	529084	92	127,5346	1,386245	0						No image file specified		0	
P237	0	0	10325	529218	41	31,62497	0,7713408	0						No image file specified		0	
P237	0	0	10326	529318	25	68,76915	2,750766	0						No image file specified		0	
P237	0	0	10327	529576	33	210,1057	6,36684	0						No image file specified		0	
P237	0	0	10328	529834	34	34,09236	1,002717	0						No image file specified		0	
P237	0	0	10329	530059	50	258,7433	5,174865	0						No image file specified		0	
P237	0	0	10330	530368	41	256,1097	6,246578	0						No image file specified		0	
P237	0	0	10331	530543	25	65,54527	2,621811	0						No image file specified		0	
P237	0	0	10332	530868	41	128,5239	3,13473	0						No image file specified		0	
P237	0	0	10333	531084	42	118,8029	2,828641	0						No image file specified		0	
P237	0	0	10334	531451	25	114,227	4,569078	0						No image file specified		0	
P237	0	0	10335	531626	125	131,6418	1,053134	0						No image file specified		0	
P237	0	0	10336	531809	42	76,61669	1,824207	0						No image file specified		0	
P237	0	0	10337	531976	125	84,05237	0,672419	0						No image file specified		0	
P237	0	0	10338	532192	42	216,3667	5,151587	0						No image file specified		0	
P237	0	0	10339	532351	16	26,52821	1,658013	0						No image file specified		0	
P237	0	0	10340	532551	116	81,43244	0,7020038	0						No image file specified		0	
P237	0	0	10341	532759	42	131,7744	3,137485	0						No image file specified		0	
P237	0	0	10342	533167	42	86,50821	2,059719	0						No image file specified		0	
P237	0	0	10343	533442	34	110,1081	3,238472	0						No image file specified		0	
P237	0	0	10344	533617	42	25,47943	0,606653	0						No image file specified		0	
P237	0	0	10345	533817	617	39,36361	0,06379839	-1						No image file specified		0	
P237	0	0	10346	534567	34	144,6154	4,253396	0						No image file specified		0	
P237	0	0	10347	534834	33	181,8073	5,509312	0						No image file specified		0	
P237	0	0	10348	535159	42	82,287	1,959214	0						No image file specified		0	
P237	0	0	10349	535325	117	219,8538	1,879092	0						No image file specified		0	
P237	0	0	10350	535650	42	321,0315	7,643607	0						No image file specified		0	
P237	0	0	10351	535834	16	49,79904	3,11244	0						No image file specified		0	
P237	0	0	10352	535975	42	38,99316	0,9284085	0						No image file specified		0	
P237	0	0	10353	536175	259	58,73663	0,2267824	-1						No image file specified		0	
P237	0	0	10354	536659	50	34,47673	0,6895345	0						No image file specified		0	
P237	0	0	10355	537825	617	60,31981	0,09776306	0						No image file specified		0	
P237	0	0	10356	538484	116	242,1276	2,087307	-1						No image file specified		0	
P237	0	0	10357	538800	42	135,1413	3,217649	0						No image file specified		0	
P237	0	0	10358	539217	41	115,7228	2,822507	0						No image file specified		0	
P237	0	0	10359	539825	17	44,32488	2,607346	0						No image file specified		0	
P237	0	0	10360	539917	33	34,1766	1,035654	0						No image file specified		0	
P237	0	0	10361	540100	517	238,4652	0,461248	-1						No image file specified		0	
P237	0	0	10362	540658	42	178,4735	4,24937	-1						No image file specified		0	
P237	0	0	10363	540750	183	154,595	0,8447813	-1						No image file specified		0	
P237	0	0	10364	540975	691	45,06256	0,06521355	-1						No image file specified		0	
P237	0	0	10365	541825	41	333,6052	8,136712	0						No image file specified		0	
P237	0	0	10366	542116	50	84,57933	1,691587	0						No image file specified		0	
P237	0	0	10367	542300	75	385,5544	5,140725	0						No image file specified		0	
P237	0	0	10368	542566	25	47,94471	1,917789	0						No image file specified		0	
P237	0	0	10369	543058	42	261,5655	6,22775	0						No image file specified		0	
P237	0	0	10370	543358	33	117,812	3,57006	0						No image file specified		0	
P237	0	0	10371	543608	8	141,2038	17,65047	0						No image file specified		0	
P237	0	0	10372	543783	25	141,1823	5,64729	0						No image file specified		0	
P237	0	0	10373	544041	42	105,757	2,518025	0						No image file specified		0	
P237	0	0	10374	544558	33	35,54487	1,077117	0						No image file specified		0	
P237	0	0	10375	544716	42	228,1593	5,432364	0						No image file specified		0	
P237	0	0	10376	544883	33	315,7135	9,567076	0						No image file specified		0	
P237	0	0	10377	545075	16	49,24572	3,077858	0						No image file specified		0	
P237	0	0	10378	545175	58	217,6879	3,753239	0						No image file specified		0	
P237	0	0	10379	545366	25	74,20121	2,968048	0						No image file specified		0	
P237	0	0	10380	545591	75	91,48148	1,219753	0						No image file specified		0	
P237	0	0	10381	545708	33	31,38012	0,9509128	0						No image file specified		0	
P237	0	0	10382	545799	42	249,9717	5,951707	0						No image file specified		0	
P237	0	0	10383	546091	50	54,75444	1,095089	0						No image file specified		0	
P237	0	0	10384	546358	133	330,1061	2,482001	0						No image file specified		0	
P237	0	0	10385	546683	33	50,61117	1,533672	0						No image file specified		0	
P237	0	0	10386	546808	8	30,85931	3,857414	0						No image file specified		0	
P237	0	0	10387	546933	41	242,4236	5,912771	0						No image file specified		0	
P237	0	0	10388	547099	42	137,277	3,2685	0						No image file specified		0	
P237	0	0	10389	547258	41	222,1257	5,417701	0						No image file specified		0	
P237	0	0	10390	547741	50	205,8942	4,117884	0						No image file specified		0	
P237	0	0	10391	547916	17	66,46513	3,909713	0						No image file specified		0	
P237	0	0	10392	548058	1025	435,7113	0,4250842	-1						No image file specified		0	
P237	0	0	10393	549157	34	351,2197	10,32999	0						No image file specified		0	
P237	0	0	10394	549341	58	67,27752	1,159957	0						No image file specified		0	
P237	0	0	10395	549499	592	728,0251	1,229772	-1						No image file specified		0	
P237	0	0	10396	550141	25	29,3779	1,175116	0						No image file specified		0	
P237	0	0	10397	550382	42	205,7055	4,897751	0						No image file specified		0	
P237	0	0	10398	550616	41	48,03552	1,171598	0						No image file specified		0	
P237	0	0	10399	550949	167	135,8615	0,8135418	0						No image file specified		0	
P237	0	0	10400	551216	41	46,96283	1,145435	0						No image file specified		0	
P237	0	0	10401	551457	2233	275,6512	0,1234443	-1						No image file specified		0	
P237	0	0	10402	553757	42	184,2684	4,387343	0						No image file specified		0	
P237	0	0	10403	554007	50	70,53168	1,410634	0						No image file specified		0	
P237	0	0	10404	554174	41	94,85152	2,313452	0						No image file specified		0	
P237	0	0	10405	554307	42	48,87642	1,163724	0						No image file specified		0	
P237	0	0	10406	554457	417	263,1822	0,6311324	-1						No image file specified		0	
P237	0	0	10407	555174	41	97,42811	2,376295	0						No image file specified		0	
P237	0	0	10408	555349	41	128,3493	3,130472	0						No image file specified		0	
P237	0	0	10409	555515	242	121,5825	0,5024072	-1						No image file specified		0	
P237	0	0	10410	555798	34	152,7496	4,492636	0						No image file specified		0	
P237	0	0	10411	556073	25	97,39352	3,895741	0						No image file specified		0	
P237	0	0	10412	556298	25	121,7199	4,868795	0						No image file specified		0	
P237	0	0	10413	556432	33	169,5853	5,138947	0						No image file specified		0	
P237	0	0	10414	556548	242	767,4845	3,171423	-1						No image file specified		0	
P237	0	0	10415	556832	33	188,6813	5,717615	0						No image file specified		0	
P237	0	0	10416	556973	117	826,0946	7,060637	-1						No image file specified		0	
P237	0	0	10417	557232	41	96,54768	2,354821	0						No image file specified		0	
P237	0	0	10418	557557	308	573,8654	1,863199	-1						No image file specified		0	
P237	0	0	10419	557907	50	121,9973	2,439945	-1						No image file specified		0	
P237	0	0	10420	558098	34	137,0608	4,031199	0						No image file specified		0	
P237	0	0	10421	558340	25	169,4925	6,779702	0						No image file specified		0	
P237	0	0	10422	558532	16	70,46119	4,403824	0						No image file specified		0	
P237	0	0	10423	558898	42	156,4262	3,724432	0						No image file specified		0	
P237	0	0	10424	559081	25	67,37367	2,694947	0						No image file specified		0	
P237	0	0	10425	559348	8	26,69707	3,337134	0						No image file specified		0	
P237	0	0	10426	559406	34	101,9119	2,997408	0						No image file specified		0	
P237	0	0	10427	559631	25	133,5009	5,340038	0						No image file specified		0	
P237	0	0	10428	559856	59	748,6486	12,68896	0						No image file specified		0	
P237	0	0	10429	560065	58	112,8888	1,946359	0						No image file specified		0	
P237	0	0	10430	560281	42	328,2433	7,815316	0						No image file specified		0	
P237	0	0	10431	560431	59	88,22829	1,495395	0						No image file specified		0	
P237	0	0	10432	560673	242	696,1418	2,876619	-1						No image file specified		0	
P237	0	0	10433	561015	25	69,16766	2,766706	0						No image file specified		0	
P237	0	0	10434	561390	33	148,4763	4,49928	0						No image file specified		0	
P237	0	0	10435	561623	17	97,73495	5,749115	0						No image file specified		0	
P237	0	0	10436	561898	8	83,89883	10,48735	0						No image file specified		0	
P237	0	0	10437	562164	42	238,5247	5,67916	0						No image file specified		0	
P237	0	0	10438	562273	17	22,85291	1,344289	0						No image file specified		0	
P237	0	0	10439	562406	42	241,8866	5,759203	0						No image file specified		0	
P237	0	0	10440	562606	92	216,5919	2,35426	0						No image file specified		0	
P237	0	0	10441	562831	100	529,5348	5,295348	0						No image file specified		0	
P237	0	0	10442	563073	41	82,60841	2,014839	0						No image file specified		0	
P237	0	0	10443	563248	33	180,0048	5,45469	0						No image file specified		0	
P237	0	0	10444	563664	9	70,18257	7,798063	0						No image file specified		0	
P237	0	0	10445	563831	92	208,0244	2,261135	0						No image file specified		0	
P237	0	0	10446	564056	42	127,5376	3,03661	0						No image file specified		0	
P237	0	0	10447	564248	58	749,7687	12,92705	0						No image file specified		0	
P237	0	0	10448	564506	17	130,2458	7,66152	0						No image file specified		0	
P237	0	0	10449	564673	58	625,7309	10,78846	0						No image file specified		0	
P237	0	0	10450	564789	9	29,97515	3,330573	0						No image file specified		0	
P237	0	0	10451	564848	16	91,36079	5,71005	0						No image file specified		0	
P237	0	0	10452	565156	75	507,1116	6,761488	0						No image file specified		0	
P237	0	0	10453	565331	58	244,2062	4,210451	0						No image file specified		0	
P237	0	0	10454	565931	250	695,5298	2,782119	0						No image file specified		0	
P237	0	0	10455	566331	58	208,3335	3,591957	0						No image file specified		0	
P237	0	0	10456	566614	33	187,4549	5,680452	0						No image file specified		0	
P237	0	0	10457	566731	50	200,5314	4,010629	0						No image file specified		0	
P237	0	0	10458	567014	25	49,99163	1,999665	0						No image file specified		0	
P237	0	0	10459	567106	66	757,0459	11,47039	0						No image file specified		0	
P237	0	0	10460	567247	100	28,13026	0,2813026	-1						No image file specified		0	
P237	0	0	10461	567389	33	102,6295	3,109986	0						No image file specified		0	
P237	0	0	10462	567597	50	641,9943	12,83989	0						No image file specified		0	
P237	0	0	10463	567897	25	169,5616	6,782464	0						No image file specified		0	
P237	0	0	10464	568131	100	319,7655	3,197655	0						No image file specified		0	
P237	0	0	10465	568356	33	184,1635	5,580711	0						No image file specified		0	
P237	0	0	10466	568539	25	47,30747	1,892299	0						No image file specified		0	
P237	0	0	10467	569122	42	149,6277	3,562565	0						No image file specified		0	
P237	0	0	10468	569455	42	87,4641	2,082479	0						No image file specified		0	
P237	0	0	10469	569664	25	43,038	1,72152	0						No image file specified		0	
P237	0	0	10470	569897	25	78,45308	3,138123	0						No image file specified		0	
P237	0	0	10471	570105	34	63,48104	1,867089	0						No image file specified		0	
P237	0	0	10472	570255	25	92,11546	3,684618	0						No image file specified		0	
P237	0	0	10473	570464	16	57,65375	3,603359	0						No image file specified		0	
P237	0	0	10474	570855	34	135,1597	3,975285	0						No image file specified		0	
P237	0	0	10475	571097	92	278,1245	3,023092	0						No image file specified		0	
P237	0	0	10476	571305	84	71,74378	0,8540927	0						No image file specified		0	
P237	0	0	10477	571489	291	400,7284	1,377074	-1						No image file specified		0	
P237	0	0	10478	571997	42	76,71835	1,826627	0						No image file specified		0	
P237	0	0	10479	572405	108	138,7002	1,284261	0						No image file specified		0	
P237	0	0	10480	572613	42	22,88018	0,5447663	0						No image file specified		0	
P237	0	0	10481	572822	66	94,13192	1,426241	0						No image file specified		0	
P237	0	0	10482	573413	42	295,4698	7,034994	0						No image file specified		0	
P237	0	0	10483	573688	42	34,20664	0,8144438	0						No image file specified		0	
P237	0	0	10484	573947	41	245,0773	5,977494	0						No image file specified		0	
P237	0	0	10485	574088	117	256,8387	2,195202	-1						No image file specified		0	
P237	0	0	10486	574538	25	86,51784	3,460713	0						No image file specified		0	
P237	0	0	10487	574763	1717	77,09634	0,04490177	-1						No image file specified		0	
P237	0	0	10488	576688	42	119,913	2,855071	0						No image file specified		0	
P237	0	0	10489	576896	150	146,9189	0,9794595	0						No image file specified		0	
P237	0	0	10490	577096	42	25,19604	0,5999058	0						No image file specified		0	
P237	0	0	10491	577205	41	138,7847	3,384993	0						No image file specified		0	
P237	0	0	10492	577296	42	32,88102	0,7828813	0						No image file specified		0	
P237	0	0	10493	577546	217	69,02712	0,3180974	-1						No image file specified		0	
P237	0	0	10494	578055	41	90,00317	2,195199	0						No image file specified		0	
P237	0	0	10495	578371	42	201,7895	4,804512	0						No image file specified		0	
P237	0	0	10496	578621	34	69,91431	2,056303	0						No image file specified		0	
P237	0	0	10497	578796	34	233,2049	6,858967	0						No image file specified		0	
P237	0	0	10498	579038	33	37,69443	1,142255	0						No image file specified		0	
P237	0	0	10499	579238	25	126,2739	5,050958	0						No image file specified		0	
P237	0	0	10500	579454	34	256,3922	7,540947	0						No image file specified		0	
P237	0	0	10501	579596	33	28,69178	0,8694479	0						No image file specified		0	
P237	0	0	10502	579846	17	79,58168	4,681275	0						No image file specified		0	
P237	0	0	10503	580013	41	142,3876	3,472869	0						No image file specified		0	
P237	0	0	10504	580363	58	185,6704	3,201214	0						No image file specified		0	
P237	0	0	10505	580521	58	212,0067	3,655288	0						No image file specified		0	
P237	0	0	10506	580654	42	63,77218	1,518385	0						No image file specified		0	
P237	0	0	10507	581013	41	58,0422	1,415663	0						No image file specified		0	
P237	0	0	10508	581379	17	132,605	7,800295	0						No image file specified		0	
P237	0	0	10509	581496	42	81,99399	1,952238	0						No image file specified		0	
P237	0	0	10510	581596	33	51,08326	1,547977	0						No image file specified		0	
P237	0	0	10511	581796	58	190,2998	3,281031	0						No image file specified		0	
P237	0	0	10512	581971	25	126,259	5,05036	0						No image file specified		0	
P237	0	0	10513	582238	41	59,79401	1,45839	0						No image file specified		0	
P237	0	0	10514	582521	41	69,97279	1,706653	0						No image file specified		0	
P237	0	0	10515	582804	42	68,02188	1,619569	0						No image file specified		0	
P237	0	0	10516	583154	42	94,37872	2,247113	0						No image file specified		0	
P237	0	0	10517	583296	141	122,0235	0,8654151	-1						No image file specified		0	
P237	0	0	10518	583546	158	86,37034	0,5466477	-1						No image file specified		0	
P237	0	0	10519	583754	33	133,555	4,047122	0						No image file specified		0	
P237	0	0	10520	584096	58	117,5316	2,026407	0						No image file specified		0	
P237	0	0	10521	584479	242	333,6431	1,37869	0						No image file specified		0	
P237	0	0	10522	584871	33	88,7457	2,689264	0						No image file specified		0	
P237	0	0	10523	585096	41	69,31149	1,690524	0						No image file specified		0	
P237	0	0	10524	585354	25	52,69011	2,107604	0						No image file specified		0	
P237	0	0	10525	585654	33	127,5475	3,865077	0						No image file specified		0	
P237	0	0	10526	586021	91	143,234	1,574	0						No image file specified		0	
P237	0	0	10527	586204	41	180,7335	4,408135	0						No image file specified		0	
P237	0	0	10528	586462	33	81,89835	2,481768	0						No image file specified		0	
P237	0	0	10529	587287	42	72,78658	1,733014	0						No image file specified		0	
P237	0	0	10530	587604	233	43,85985	0,1882397	0						No image file specified		0	
P237	0	0	10531	588062	17	26,14338	1,537846	0						No image file specified		0	
P237	0	0	10532	588520	42	25,06411	0,5967645	0						No image file specified		0	
P237	0	0	10533	588754	8	65,21237	8,151546	0						No image file specified		0	
P237	0	0	10534	588987	50	52,60646	1,052129	0						No image file specified		0	
P237	0	0	10535	589254	33	130,8023	3,963705	0						No image file specified		0	
P237	0	0	10536	589329	8	29,75438	3,719297	0						No image file specified		0	
P237	0	0	10537	589737	41	135,4108	3,302701	0						No image file specified		0	
P237	0	0	10538	590087	33	114,345	3,465001	0						No image file specified		0	
P237	0	0	10539	590270	308	198,8495	0,6456153	-1						No image file specified		0	
P237	0	0	10540	590703	150	289,896	1,93264	-1						No image file specified		0	
P237	0	0	10541	590920	17	42,44557	2,496798	0						No image file specified		0	
P237	0	0	10542	591103	59	87,95892	1,490829	0						No image file specified		0	
P237	0	0	10543	591328	42	67,28264	1,601968	0						No image file specified		0	
P237	0	0	10544	591603	34	86,52157	2,544752	0						No image file specified		0	
P237	0	0	10545	591887	16	120,8575	7,553594	0						No image file specified		0	
P237	0	0	10546	592045	42	31,39629	0,7475308	0						No image file specified		0	
P237	0	0	10547	592620	33	70,34669	2,131718	0						No image file specified		0	
P237	0	0	10548	592928	42	53,54038	1,274771	0						No image file specified		0	
P237	0	0	10549	593270	8	37,97018	4,746273	0						No image file specified		0	
P237	0	0	10550	593611	25	96,02937	3,841175	0						No image file specified		0	
P237	0	0	10551	593778	58	155,1794	2,675507	0						No image file specified		0	
P237	0	0	10552	593961	17	50,07616	2,945657	0						No image file specified		0	
P237	0	0	10553	594103	33	36,54946	1,107559	0						No image file specified		0	
P237	0	0	10554	594561	9	26,7353	2,970589	0						No image file specified		0	
P237	0	0	10555	594853	25	54,55945	2,182378	0						No image file specified		0	
P237	0	0	10556	595345	50	106,2764	2,125527	0						No image file specified		0	
P237	0	0	10557	597136	33	48,38898	1,466333	0						No image file specified		0	
P237	0	0	10558	597378	33	52,02942	1,576649	0						No image file specified		0	
P237	0	0	10559	597636	125	364,1449	2,913159	0						No image file specified		0	
P237	0	0	10560	597844	9	43,98803	4,887559	0						No image file specified		0	
P237	0	0	10561	597978	100	49,35552	0,4935552	0						No image file specified		0	
P237	0	0	10562	598286	50	64,03246	1,280649	0						No image file specified		0	
P237	0	0	10563	598603	33	115,0757	3,487141	0						No image file specified		0	
P237	0	0	10564	598836	50	91,44026	1,828805	0						No image file specified		0	
P237	0	0	10565	599011	8	33,88259	4,235324	0						No image file specified		0	
P237	0	0	10566	599061	42	263,034	6,262715	0						No image file specified		0	
P237	0	0	10567	599319	34	51,65014	1,519122	0						No image file specified		0	
P237	0	0	10568	599444	283	470,1085	1,661161	-1						No image file specified		0	
P237	0	0	10569	599769	17	40,25311	2,36783	0						No image file specified		0	
P237	0	0	10570	599877	34	105,4387	3,101137	0						No image file specified		0	
P237	0	0	10571	600077	109	117,6904	1,079728	0						No image file specified		0	
P237	0	0	10572	600352	9	23,7753	2,6417	0						No image file specified		0	
P237	0	0	10573	601469	8	78,01165	9,751456	0						No image file specified		0	
P237	0	0	10574	601761	25	80,1742	3,206968	0						No image file specified		0	
P237	0	0	10575	602102	159	249,71	1,570503	0						No image file specified		0	
P237	0	0	10576	602444	242	256,974	1,061876	-1						No image file specified		0	
P237	0	0	10577	602794	42	105,983	2,523404	0						No image file specified		0	
P237	0	0	10578	602985	100	106,1353	1,061353	0						No image file specified		0	
P237	0	0	10579	603277	34	137,0464	4,030776	0						No image file specified		0	
P237	0	0	10580	603377	33	36,89485	1,118026	0						No image file specified		0	
P237	0	0	10581	603519	41	156,3664	3,813814	0						No image file specified		0	
P237	0	0	10582	604044	41	93,45685	2,279435	0						No image file specified		0	
P237	0	0	10583	604327	33	113,2573	3,432038	0						No image file specified		0	
P237	0	0	10584	604602	83	113,6314	1,369053	0						No image file specified		0	
P237	0	0	10585	604827	42	151,548	3,608287	0						No image file specified		0	
P237	0	0	10586	604969	33	197,6865	5,9905	0						No image file specified		0	
P237	0	0	10587	605102	58	44,41396	0,765758	0						No image file specified		0	
P237	0	0	10588	605344	41	118,7914	2,897351	0						No image file specified		0	
P237	0	0	10589	605910	25	108,7279	4,349117	0						No image file specified		0	
P237	0	0	10590	606260	34	108,054	3,178059	0						No image file specified		0	
P237	0	0	10591	606552	41	130,0685	3,172402	0						No image file specified		0	
P237	0	0	10592	606885	25	50,32697	2,013079	0						No image file specified		0	
P237	0	0	10593	607127	41	126,85	3,093902	0						No image file specified		0	
P237	0	0	10594	607302	408	272,8749	0,668811	-1						No image file specified		0	
P237	0	0	10595	607785	83	48,28085	0,581697	-1						No image file specified		0	
P237	0	0	10596	607918	42	76,67776	1,825661	0						No image file specified		0	
P237	0	0	10597	608152	33	74,36615	2,25352	0						No image file specified		0	
P237	0	0	10598	608452	41	69,47639	1,694546	0						No image file specified		0	
P237	0	0	10599	608552	25	31,748	1,26992	0						No image file specified		0	
P237	0	0	10600	608643	42	164,3641	3,913431	0						No image file specified		0	
P237	0	0	10601	608843	42	213,7919	5,090284	0						No image file specified		0	
P237	0	0	10602	609052	33	127,2848	3,857114	0						No image file specified		0	
P237	0	0	10603	609168	42	22,18395	0,5281894	0						No image file specified		0	
P237	0	0	10604	609343	42	97,59508	2,323692	0						No image file specified		0	
P237	0	0	10605	609510	25	61,17627	2,447051	0						No image file specified		0	
P237	0	0	10606	609718	42	160,5013	3,82146	0						No image file specified		0	
P237	0	0	10607	610060	41	49,39713	1,204808	0						No image file specified		0	
P237	0	0	10608	610210	75	88,74423	1,183256	0						No image file specified		0	
P237	0	0	10609	610451	84	95,15256	1,132769	0						No image file specified		0	
P237	0	0	10610	610685	25	85,14236	3,405694	0						No image file specified		0	
P237	0	0	10611	610876	34	183,9115	5,409161	0						No image file specified		0	
P237	0	0	10612	611068	42	93,92464	2,236301	0						No image file specified		0	
P237	0	0	10613	611276	34	146,5581	4,310531	0						No image file specified		0	
P237	0	0	10614	611451	42	174,0781	4,144717	0						No image file specified		0	
P237	0	0	10615	611585	141	257,3959	1,825503	-1						No image file specified		0	
P237	0	0	10616	611926	25	70,34188	2,813675	0						No image file specified		0	
P237	0	0	10617	611993	42	26,26047	0,6252492	0						No image file specified		0	
P237	0	0	10618	612076	59	114,6145	1,942619	-1						No image file specified		0	
P237	0	0	10619	612293	42	89,97246	2,142201	0						No image file specified		0	
P237	0	0	10620	612485	25	88,26149	3,53046	0						No image file specified		0	
P237	0	0	10621	612726	34	79,08118	2,325917	0						No image file specified		0	
P237	0	0	10622	612893	42	59,54475	1,417732	0						No image file specified		0	
P237	0	0	10623	613018	17	23,36297	1,374292	0						No image file specified		0	
P237	0	0	10624	613235	41	86,30819	2,105078	0						No image file specified		0	
P237	0	0	10625	613451	33	116,4861	3,529882	0						No image file specified		0	
P237	0	0	10626	613643	25	26,06841	1,042737	0						No image file specified		0	
P237	0	0	10627	613751	42	109,0837	2,597232	0						No image file specified		0	
P237	0	0	10628	614201	183	297,9458	1,628119	0						No image file specified		0	
P237	0	0	10629	614526	42	171,416	4,081334	0						No image file specified		0	
P237	0	0	10630	614718	41	109,7705	2,677329	0						No image file specified		0	
P237	0	0	10631	614951	42	74,55287	1,775068	0						No image file specified		0	
P237	0	0	10632	615076	92	474,7283	5,16009	-1						No image file specified		0	
P237	0	0	10633	615293	41	142,8143	3,483275	0						No image file specified		0	
P237	0	0	10634	615559	42	217,8146	5,186062	0						No image file specified		0	
P237	0	0	10635	615793	8	31,60069	3,950086	0						No image file specified		0	
P237	0	0	10636	615851	250	251,1575	1,00463	-1						No image file specified		0	
P237	0	0	10637	616276	233	389,5907	1,672063	-1						No image file specified		0	
P237	0	0	10638	616659	50	458,3419	9,166839	0						No image file specified		0	
P237	0	0	10639	616992	325	516,862	1,590345	-1						No image file specified		0	
P237	0	0	10640	617376	66	314,099	4,759075	-1						No image file specified		0	
P237	0	0	10641	617917	125	72,87766	0,5830213	0						No image file specified		0	
