FirstFixationDuration,SingleFixationDuration,GazeDuration,TotalTime,TokenNoFixationProbability,TokenSingleFixationProbability,TokenMultipleFixationProbability,TokenFixationProbability,Skill
182.5373363402062,183.30812698412697,205.90924097938148,439.76791237113406,0.6495945242195906,0.1680228636577903,0.1632095589844836,0.3504054757804094,0.3313852199363055
181.8856117824773,182.925223880597,208.9681117824773,400.8419380664653,0.7059019767103257,0.17220784516291238,0.14800026234118333,0.3361120266167706,0.3791874782990084
81.25749704142021,79.3316853146853,99.1989763313611,157.61515384615413,0.9170554576037906,0.10493086269678228,0.07355922318773196,0.18958752547705002,0.3112640766378745
187.40627666666668,189.4776987060998,213.31381500000003,413.6072166666667,0.7314307049834967,0.13373399394574764,0.1315711261461839,0.26856929501650323,0.4247272441708926
81.26892805755402,79.99113081395352,102.11376019184658,149.1081774580337,0.7884196955025198,0.13086935135281,0.08862336908921778,0.23346792220411608,0.3130314547526517
122.91477699530503,121.94500268096502,139.7040962441313,295.09697882352924,0.8239959369364882,0.1606230442590845,0.15465225470993738,0.3313017657666104,0.3159324608361128
79.13360869565284,79.28193442623036,91.30773913043527,246.12702941176624,0.9688669653269437,0.03068377776676874,0.06633651067349942,0.05534761719654456,0.42087305789284923
157.58612311015114,161.92360969387758,180.8007451403887,304.8048617710582,0.7777686600699452,0.12371759715415889,0.10950741550303779,0.23704676259205842,0.3503922106976225
90.65747663551419,91.1046630434784,107.03192211838012,229.24175389408097,0.8207533285627575,0.12622602493870638,0.1533734093350713,0.30188913084167157,0.1782057508348026
146.54695111111096,149.94303780068708,171.67370222222206,410.8577777777776,0.7149204715171962,0.14695536337614226,0.1793061128082103,0.3378720337573971,0.3092328035900183
159.23219957537165,160.46470904645489,193.09327176220813,435.0630148619958,0.7985814335104509,0.10886375100349727,0.09538012932418612,0.2079159396021152,0.4196596442881422
126.40891411042978,127.64283333333368,141.2315276073623,252.20460736196347,0.924128858246791,0.08477999497027458,0.059476111237326205,0.1348820297834827,0.3163610051413095
