Participant,Task,Fixation Count,Total Fixation Duration [ms],Average Fixation Duration [ms]
153, 33.BMP,115,16967.50000000029,147.5434782608721
153, 3.BMP,46,6907.399999999849,150.1608695652141
153, 4.BMP,61,7708.29999999993,126.36557377049066
153, 64.BMP,24,3069.4999999998836,127.89583333332848
153, 5.BMP,27,3153.2999999999884,116.78888888888845
153, 65.BMP,36,5506.399999999558,152.95555555554327
153, 6.BMP,26,3036.5,116.78846153846153
153, 34.BMP,73,8209.200000000536,112.45479452055528
153, 7.BMP,44,4670.999999999884,106.15909090908826
153, 35.BMP,57,7558.400000000023,132.60350877193022
153, 36.BMP,115,13679.199999999488,118.94956521738685
153, 8.BMP,44,5505.100000000093,125.1159090909112
153, 66.BMP,28,2685.4999999998836,95.91071428571013
153, 37.BMP,85,9627.599999998696,113.26588235292584
153, 38.BMP,45,4454.299999999814,98.9844444444403
153, 67.BMP,21,2001.6000000000931,95.31428571429015
153, 39.BMP,63,6506.800000000396,103.28253968254596
153, 40.BMP,36,4304.10000000021,119.55833333333915
153, 68.BMP,26,2518.7000000001863,96.87307692308408
153, 69.BMP,15,1184.5000000002328,78.96666666668219
153, 9.BMP,65,6891.100000000559,106.01692307693168
153, 70.BMP,34,3737.0000000004657,109.91176470589605
153, 10.BMP,72,7591.100000000093,105.43194444444573
153, 71.BMP,25,2268.1999999997206,90.72799999998882
153, 11.BMP,57,5739.199999999022,100.68771929822846
153, 41.BMP,48,4471.100000000326,93.14791666667345
153, 12.BMP,56,7473.700000000186,133.4589285714319
153, 42.BMP,41,5822.300000000047,142.00731707317186
153, 13.BMP,87,10342.599999998929,118.88045977010263
153, 14.BMP,47,4938.100000000326,105.06595744681545
153, 72.BMP,28,2785.899999999674,99.49642857141693
153, 43.BMP,50,6556.699999999721,131.13399999999442
153, 73.BMP,38,3936.899999999907,103.60263157894492
153, 15.BMP,56,7503.599999998696,133.99285714283386
153, 44.BMP,82,15231.600000000326,185.7512195121991
153, 45.BMP,60,8692.100000000326,144.86833333333877
153, 74.BMP,29,4137.399999999208,142.66896551721408
153, 75.BMP,74,12696.400000000373,171.572972972978
153, 46.BMP,50,11145.09999999986,222.9019999999972
153, 16.BMP,37,7473.899999998743,201.99729729726332
153, 17.BMP,48,6139.100000000792,127.89791666668316
153, 76.BMP,38,4571.399999999907,120.29999999999755
153, 18.BMP,113,16170.599999999395,143.1026548672513
153, 47.BMP,73,10959.90000000014,150.13561643835808
153, 77.BMP,39,4887.299999999581,125.31538461537387
153, 78.BMP,11,1701.799999999581,154.7090909090528
153, 48.BMP,32,4387.800000000745,137.11875000002328
153, 49.BMP,78,10894.200000000186,139.66923076923317
153, 19.BMP,28,3337.1000000010245,119.18214285717944
153, 79.BMP,23,2369.2000000015832,103.00869565224275
153, 20.BMP,17,2018.4000000003725,118.7294117647278
153, 50.BMP,97,10761.099999996834,110.93917525769932
153, 80.BMP,18,1751.800000000745,97.32222222226362
153, 51.BMP,48,8642.499999999534,180.05208333332362
153, 52.BMP,44,7140.39999999851,162.2818181817843
153, 81.BMP,29,4236.900000000838,146.1000000000289
153, 21.BMP,47,5238.700000001583,111.46170212769326
153, 82.BMP,18,2218.7000000011176,123.2611111111732
153, 83.BMP,18,2202.3000000002794,122.35000000001553
153, 53.BMP,26,2469.0999999996275,94.96538461537028
153, 22.BMP,86,9358.100000001024,108.81511627908168
153, 23.BMP,22,2302.0,104.63636363636364
153, 54.BMP,52,4304.0999999996275,82.77115384614669
153, 24.BMP,25,2902.60000000149,116.1040000000596
153, 55.BMP,55,6172.599999998696,112.2290909090672
153, 56.BMP,18,1618.6999999997206,89.92777777776226
153, 84.BMP,21,1869.0000000004657,89.00000000002217
153, 25.BMP,51,5238.0,102.70588235294117
153, 26.BMP,29,2285.5999999996275,78.81379310343543
153, 27.BMP,23,3103.200000000652,134.92173913046312
153, 85.BMP,18,2051.9000000003725,113.99444444446515
153, 28.BMP,31,2386.89999999851,76.99677419350031
153, 57.BMP,84,8191.399999999907,97.51666666666556
153, 58.BMP,101,10360.199999999255,102.576237623755
153, 29.BMP,66,7140.299999999814,108.18636363636081
153, 59.BMP,35,3003.1000000010245,85.80285714288641
153, 86.BMP,23,2269.099999998696,98.65652173907374
153, 60.BMP,39,3036.1999999997206,77.8512820512749
153, 30.BMP,30,2736.4999999990687,91.21666666663562
153, 87.BMP,31,2835.7000000001863,91.4741935483931
153, 88.BMP,20,1552.0999999996275,77.60499999998137
153, 89.BMP,11,1218.2999999988824,110.75454545444386
153, 90.BMP,133,15964.999999997206,120.0375939849414
154, 61.BMP,9,617.5000000002328,68.61111111113698
154, 1.BMP,120,12327.79999999865,102.73166666665541
154, 31.BMP,80,9025.000000000931,112.81250000001164
154, 32.BMP,118,13279.0,112.53389830508475
154, 62.BMP,27,2369.0999999993946,87.74444444442203
154, 2.BMP,165,17317.199999998324,104.95272727271711
154, 63.BMP,12,1484.5,123.70833333333333
154, 33.BMP,90,8875.699999999255,98.6188888888806
