Participant,Task,Fixation Count,Total Fixation Duration [ms],Average Fixation Duration [ms]
P372,1,284,67012.57,235.95975352112677
P376,1,298,30613.579999999944,102.73013422818774
P379,1,376,92091.62000000017,244.9245212765962
P382,1,55,10257.549999999996,186.500909090909
P393,1,217,45704.87999999987,210.6215668202759
P431,1,133,19468.829999999947,146.38218045112743
P435,1,259,51342.25,198.23262548262548
P442,1,189,34142.48999999995,180.64809523809495
P459,1,253,47829.90999999997,189.05102766798407
P490,1,1,65.91999999999825,65.91999999999825
P523,1,868,177828.43999999992,204.87147465437778
P539,1,507,97256.67999999938,191.8277712031546
P548,1,399,87892.7499999999,220.28258145363384
P561,1,908,211859.5399999993,233.32548458149705
P604,1,235,51517.01000000017,219.22131914893689
P606,1,256,58100.57999999993,226.95539062499972
P620,1,385,74680.96000000006,193.97651948051964
P623,1,158,40731.060000000005,257.7915189873418
P627,1,84,15311.509999999998,182.27988095238092
P637,1,343,62939.12999999991,183.49600583090353
P641,1,398,97904.97000000015,245.99238693467373
P709,1,101,16013.430000000015,158.54881188118827
P718,1,146,25650.70000000002,175.6897260273974
P722,1,471,89148.51000000001,189.27496815286625
P742,1,46,5324.830000000019,115.75717391304389
P745,1,149,28608.899999999987,192.00604026845627
P763,1,783,130699.44000000098,166.92137931034608
P783,1,518,108307.29999999978,209.08745173745132
P785,1,279,53855.03000000003,193.02878136200727
P797,1,375,74703.19999999995,199.2085333333332
P821,1,98,20614.77,210.35479591836736
P825,1,93,27864.710000000006,299.62053763440866
P831,1,698,122033.62999999964,174.83328080229174
P855,1,158,32405.810000000012,205.10006329113932
P867,1,88,17321.249999999978,196.83238636363612
P876,1,146,22017.480000000003,150.8046575342466
P901,1,83,15116.259999999991,182.12361445783122
P906,1,64,15518.820000000009,242.48156250000014
P920,1,133,28602.740000000056,215.05819548872222
P932,1,473,89470.39000000017,189.15515856236823
P952,1,78,11137.519999999993,142.78871794871787
P963,1,798,136878.64999999988,171.5271303258144
P108,10,88,19474.98000000004,221.30659090909137
P164,10,170,41649.50000000003,244.99705882352958
P165,10,102,19617.230000000007,192.32578431372556
P169,10,89,20474.959999999995,230.05573033707861
P193,10,90,13552.620000000014,150.5846666666668
P228,10,231,42081.37000000003,182.17043290043304
P309,10,93,26734.259999999987,287.46516129032244
P313,10,86,19820.839999999986,230.47488372093005
P320,10,211,49061.39999999993,232.51848341232193
P322,10,151,33548.05000000001,222.17251655629147
P327,10,32,9455.289999999999,295.47781249999997
P340,10,67,13770.429999999978,205.52880597014894
P370,10,75,18217.519999999997,242.90026666666662
P372,10,113,32652.84000000004,288.9631858407083
P376,10,36,3637.20999999999,101.03361111111083
P379,10,99,23102.30999999999,233.35666666666657
P382,10,41,8403.569999999996,204.96512195121943
P393,10,117,19427.180000000015,166.04427350427363
P431,10,84,16551.109999999982,197.0370238095236
P435,10,111,28205.950000000044,254.10765765765805
P442,10,125,23903.979999999963,191.2318399999997
P459,10,92,16927.40000000001,183.99347826086967
P490,10,62,7656.74999999998,123.49596774193516
P523,10,135,32447.509999999955,240.3519259259256
P539,10,169,31999.680000000033,189.34721893491144
P548,10,89,19774.380000000016,222.1840449438204
P561,10,195,54187.72000000002,277.8857435897437
P604,10,96,20585.12000000001,214.42833333333343
P606,10,91,22394.089999999997,246.08890109890106
P620,10,111,27699.21999999998,249.54252252252235
P623,10,73,22996.430000000004,315.01958904109597
P627,10,244,58188.9600000001,238.47934426229548
P637,10,77,17282.910000000003,224.45337662337667
P641,10,167,41526.32999999996,248.66065868263448
P709,10,103,19100.920000000024,185.44582524271868
P718,10,289,55959.59999999997,193.6318339100345
P722,10,253,48436.689999999966,191.44936758893266
P742,10,133,20672.270000000048,155.43060150375976
P745,10,72,19690.820000000003,273.48361111111114
P763,10,106,20406.379999999983,192.51301886792436
P783,10,44,5571.019999999988,126.61409090909063
P785,10,142,26402.330000000016,185.9319014084508
P797,10,56,12382.939999999995,221.12392857142848
P821,10,63,16052.809999999983,254.80650793650767
P825,10,55,29974.44000000001,544.9898181818184
P831,10,72,13420.989999999998,186.40263888888887
P855,10,242,54193.680000000146,223.9408264462816
P867,10,6,521.6100000000001,86.93500000000002
P876,10,74,12935.659999999989,174.80621621621606
P901,10,65,11569.249999999993,177.98846153846142
P906,10,89,22512.439999999988,252.9487640449437
P920,10,256,64218.45999999985,250.85335937499943
P932,10,583,97370.0500000001,167.0155231560894
P952,10,98,27951.310000000012,285.21744897959195
P963,10,159,25942.15999999998,163.15823899371057
P108,2,168,26162.280000000068,155.72785714285754
P164,2,191,45835.08999999998,239.9742931937172
P165,2,509,74080.90000000002,145.54204322200397
P169,2,319,61305.36999999995,192.17984326018794
P193,2,180,30203.45999999998,167.79699999999988
P228,2,154,29480.189999999973,191.42980519480503
P309,2,901,186342.95999999938,206.81793562708035
P313,2,570,129533.93000000034,227.25250877193042
P320,2,944,208841.6599999997,221.230572033898
P322,2,99,18654.50999999998,188.42939393939375
P327,2,306,64556.37999999992,210.968562091503
P340,2,176,33283.0900000001,189.10846590909148
P370,2,794,142052.55999999982,178.907506297229
P372,2,210,48862.22000000004,232.67723809523827
P376,2,57,8126.200000000008,142.5649122807019
P379,2,123,19397.979999999967,157.70715447154444
P382,2,494,84227.4400000003,170.50089068825972
P393,2,841,157714.43999999986,187.53203329369782
P431,2,247,39345.93999999999,159.29530364372465
P435,2,369,78896.54000000015,213.8117615176156
P442,2,611,117855.70999999986,192.8898690671029
P459,2,45,6671.6199999999935,148.2582222222221
P490,2,26,3219.130000000002,123.81269230769239
P523,2,389,80291.01999999996,206.403650385604
P539,2,1059,197081.73999999955,186.101737488196
P548,2,305,65606.5800000002,215.10354098360722
P561,2,585,142440.22999999978,243.48757264957226
P604,2,146,33063.30999999997,226.46102739726007
P606,2,135,32425.06999999998,240.18570370370358
P620,2,607,129337.00999999985,213.07579901153187
P623,2,91,24295.720000000023,266.9859340659343
P627,2,188,36324.56000000002,193.21574468085117
P637,2,226,32878.630000000005,145.48066371681418
P641,2,446,99147.34999999977,222.30347533632235
P709,2,267,50840.229999999945,190.41284644194735
P718,2,235,41957.15999999998,178.54110638297865
P722,2,103,21804.200000000044,211.69126213592276
P742,2,109,18165.04000000001,166.65174311926617
P763,2,612,119465.02999999993,195.2042973856208
P783,2,195,49112.34999999998,251.85820512820501
P785,2,607,117656.27000000043,193.83240527182937
P797,2,342,73897.47999999988,216.07450292397627
P821,2,106,21688.609999999982,204.60952830188663
P825,2,230,77588.86000000013,337.34286956521794
P831,2,160,28993.71,181.2106875
P855,2,330,71949.02999999993,218.02736363636342
P867,2,37,3964.8700000000085,107.15864864864888
P876,2,181,27269.15,150.65828729281768
P901,2,127,20222.729999999985,159.23409448818884
P906,2,555,127357.59000000005,229.47313513513524
P920,2,625,156510.3700000003,250.41659200000046
P932,2,519,96576.6699999996,186.0822157996139
P952,2,379,70490.23000000036,185.9900527704495
P963,2,635,110175.65000000017,173.50496062992153
P108,3,706,126094.90000000026,178.60467422096355
P164,3,597,149284.1999999999,250.05728643216062
P165,3,427,66206.19999999992,155.0496487119436
P169,3,566,101726.1899999997,179.7282508833917
P193,3,564,89700.21000000025,159.04292553191533
P228,3,321,55416.11000000013,172.63585669781972
P309,3,844,190541.44999999958,225.76001184834072
P313,3,430,89191.17999999983,207.4213488372089
P320,3,680,148172.2599999999,217.90038235294102
P322,3,811,141692.21000000066,174.71295930949526
P327,3,128,18552.619999999988,144.9423437499999
P340,3,237,46299.25000000003,195.35548523206762
P370,3,468,87523.93999999996,187.01696581196572
P372,3,690,170109.79000000012,246.53592753623207
P376,3,103,11401.719999999976,110.69631067961141
P379,3,755,143303.3099999999,189.8057086092714
P382,3,582,102004.20999999973,175.26496563573838
P393,3,603,108458.97999999995,179.8656384742951
P431,3,617,103367.45999999998,167.53235008103724
P435,3,393,82128.35000000012,208.97798982188326
P442,3,714,127628.84000000026,178.75187675070063
P459,3,813,155969.58999999953,191.84451414514086
P490,3,42,4875.660000000138,116.08714285714615
P523,3,875,167844.66999999978,191.82247999999976
P539,3,1074,185130.0399999998,172.37433891992532
P548,3,683,144848.89999999988,212.07745241581242
P561,3,847,183780.87000000008,216.97859504132242
P604,3,431,93150.86999999988,216.1273085846865
P606,3,739,152779.8299999998,206.73860622462763
P620,3,589,109568.00999999986,186.02378607809825
P623,3,406,113813.55000000009,280.32894088669974
P627,3,787,161379.74000000022,205.05684879288467
P637,3,329,57649.81000000006,175.22738601823727
P641,3,420,85209.58999999992,202.87997619047601
P709,3,319,60606.66999999999,189.98956112852662
P718,3,862,145298.04999999996,168.55922273781897
P722,3,820,141361.61000000045,172.3922073170737
P742,3,321,42216.56999999974,131.51579439252254
P745,3,932,193889.25999999992,208.03568669527888
P763,3,296,43854.76000000002,148.15797297297303
P783,3,455,75690.39000000039,166.35250549450635
P785,3,915,187345.79000000033,204.74949726775992
P797,3,910,174351.23999999958,191.59476923076878
P821,3,913,184263.71999999968,201.82225629791859
P825,3,192,42089.14000000008,219.21427083333376
P831,3,982,165239.22000000003,168.26804480651734
P855,3,525,104211.27999999978,198.49767619047577
P867,3,229,33576.41999999993,146.62192139737962
P876,3,389,61814.26999999991,158.90557840616944
P901,3,279,46729.34000000004,167.48867383512558
P906,3,625,131324.92000000057,210.1198720000009
P920,3,956,209665.93999999974,219.3158368200834
P932,3,384,72404.08000000025,188.55229166666732
P952,3,118,23600.330000000027,200.00279661016972
P963,3,812,138424.71000000072,170.47378078817823
P108,4,143,25052.22000000001,175.1903496503497
P164,4,118,33550.60999999995,284.32720338983006
P165,4,270,34874.250000000386,129.1638888888903
P169,4,404,87104.68999999987,215.60566831683136
P193,4,396,74253.7100000001,187.50936868686892
P228,4,684,128283.36999999959,187.548786549707
P309,4,426,124681.55999999985,292.6797183098588
P313,4,155,38416.29999999998,247.84709677419343
P320,4,291,78402.63000000018,269.4248453608254
P322,4,208,52507.65999999998,252.440673076923
P327,4,515,116477.92999999993,226.17073786407755
P340,4,144,35180.25999999998,244.30736111111096
P370,4,369,77195.11000000015,209.20084010840148
P372,4,594,182033.5,306.4537037037037
P376,4,233,27924.480000000007,119.8475536480687
P379,4,303,70019.6300000001,231.08788778877923
P382,4,578,113204.24000000003,195.85508650519037
P393,4,194,37742.86000000006,194.55082474226833
P431,4,876,163861.26000000068,187.0562328767131
P435,4,258,59109.48000000016,229.10651162790762
P442,4,428,92205.31999999983,215.4329906542052
P459,4,434,69668.47999999991,160.526451612903
P490,4,15,1492.4500000000035,99.4966666666669
P523,4,362,74403.35999999994,205.5341436464087
P539,4,529,107416.0599999998,203.05493383742873
P548,4,363,80620.81000000001,222.09589531680444
P561,4,606,151349.02000000002,249.7508580858086
P604,4,206,44770.44999999999,217.33228155339802
P606,4,440,125947.41999999993,286.2441363636362
P620,4,469,95009.66000000003,202.57923240938175
P623,4,236,70973.05999999997,300.7333050847456
P627,4,264,61010.04999999998,231.09867424242418
P637,4,553,94151.25999999988,170.25544303797446
P641,4,131,27801.449999999983,212.2248091603052
P709,4,225,42405.18000000004,188.46746666666684
P718,4,479,92771.17999999996,193.67678496868467
P722,4,231,41270.59000000004,178.66056277056293
P742,4,153,21187.33,138.47928104575163
P745,4,673,142382.4900000001,211.56387815750386
P763,4,361,71459.94000000019,197.9499722991695
P783,4,791,187397.28000000046,236.91185840708025
P785,4,292,58730.79000000001,201.13284246575344
P797,4,475,92513.4699999996,194.76519999999914
P821,4,154,38678.16000000001,251.1568831168832
P825,4,154,50736.189999999966,329.455779220779
P831,4,210,40067.46000000006,190.79742857142884
P855,4,973,213890.02999999994,219.82531346351485
P867,4,10,886.3500000000167,88.63500000000167
P876,4,735,124644.22999999972,169.58398639455743
P901,4,641,117011.74999999958,182.54563182527235
P906,4,435,112660.34000000027,258.98928735632245
P920,4,926,209351.14000000007,226.0811447084234
P932,4,1009,213520.56000000043,211.61601585728488
P952,4,119,22485.00999999997,188.94966386554597
P963,4,543,91345.27000000002,168.22333333333336
P108,5,171,29696.47000000004,173.66356725146224
P164,5,107,23661.209999999974,221.1328037383175
P165,5,157,24098.4,153.49299363057327
P169,5,433,83502.37000000042,192.84612009237972
P193,5,248,42910.09999999993,173.02459677419327
P228,5,108,19825.980000000032,183.5738888888892
P309,5,189,41947.23000000001,221.94301587301592
P313,5,149,31837.020000000048,213.67127516778555
P320,5,354,79763.60000000003,225.32090395480236
P322,5,453,90988.11999999997,200.85677704194254
P327,5,235,40864.680000000095,173.89225531914934
P340,5,191,42869.81000000002,224.4492670157069
P370,5,183,33468.78999999994,182.88956284152974
P372,5,357,96095.03000000003,269.17375350140065
P376,5,67,7578.769999999985,113.11597014925351
P379,5,192,35065.64000000003,182.63354166666682
P382,5,69,11927.609999999997,172.86391304347822
P393,5,206,37282.129999999954,180.9812135922328
P431,5,156,23231.13999999999,148.91756410256403
P435,5,626,124186.65000000037,198.38123003194949
P442,5,599,130066.75000000048,217.1398163606018
P459,5,162,27726.100000000013,171.14876543209886
P490,5,21,2595.7600000000093,123.6076190476195
P523,5,540,115660.26000000026,214.18566666666715
P539,5,983,172133.95,175.11083418107833
P548,5,173,34187.80999999995,197.61739884393032
P561,5,165,32684.779999999962,198.08957575757552
P604,5,556,114164.84000000019,205.3324460431658
P606,5,440,108512.59999999969,246.61954545454475
P620,5,292,59632.2799999999,204.22013698630101
P623,5,57,14889.879999999997,261.22596491228063
P627,5,800,173469.5699999999,216.83696249999986
P637,5,393,61726.54,157.06498727735368
P641,5,258,52743.409999999865,204.43182170542585
P709,5,428,76229.39000000014,178.1060514018695
P718,5,180,27709.349999999977,153.94083333333322
P722,5,88,16927.54000000003,192.35840909090942
P742,5,169,20589.720000000016,121.83266272189358
P745,5,116,23913.849999999915,206.15387931034408
P763,5,573,100546.11999999969,175.47315881326298
P783,5,116,21507.869999999966,185.41267241379282
P785,5,256,49481.69000000008,193.28785156250032
P797,5,256,47454.69999999995,185.36992187499982
P821,5,258,50108.999999999854,194.22093023255758
P825,5,179,43582.580000000016,243.47810055865932
P831,5,67,11200.290000000017,167.16850746268682
P855,5,253,51602.6899999999,203.96320158102728
P867,5,41,5061.080000000048,123.44097560975727
P876,5,133,20105.820000000036,151.1715789473687
P901,5,72,10334.58999999999,143.53597222222209
P906,5,56,20397.240000000005,364.2364285714287
P920,5,134,28491.580000000024,212.62373134328377
P932,5,556,97658.38000000031,175.6445683453243
P952,5,91,17259.93000000002,189.66956043956066
P963,5,467,84253.45999999976,180.4142612419695
P108,6,148,24738.63000000001,167.15290540540545
P164,6,195,52318.150000000045,268.2982051282054
P165,6,261,45474.96,174.2335632183908
P169,6,126,23463.69999999995,186.21984126984088
P193,6,116,18303.619999999977,157.7898275862067
P228,6,158,25198.889999999992,159.4866455696202
P309,6,121,25920.51999999995,214.2191735537186
P313,6,187,35602.69000000005,190.38871657754038
P320,6,149,35450.839999999975,237.92510067114077
P322,6,155,28573.109999999964,184.34264516129008
P327,6,97,15795.389999999989,162.83907216494833
P340,6,187,37357.77999999997,199.77422459893032
P370,6,62,10299.209999999966,166.1162903225801
P372,6,200,44806.499999999985,224.0324999999999
P376,6,161,15793.99999999997,98.09937888198739
P379,6,216,33651.310000000005,155.79310185185187
P382,6,147,23408.40999999997,159.2408843537413
P393,6,124,22724.35999999994,183.260967741935
P431,6,88,13461.66999999999,152.9735227272726
P435,6,196,39854.98000000005,203.34173469387778
P442,6,266,56469.72999999997,212.29221804511266
P459,6,103,19537.97000000003,189.68902912621388
P490,6,7,590.079999999999,84.29714285714272
P523,6,317,63400.140000000196,200.00044164037917
P539,6,109,20783.21000000001,190.67165137614688
P548,6,216,45181.07000000006,209.17162037037065
P561,6,189,40756.310000000005,215.64185185185187
P604,6,132,24996.120000000017,189.36454545454558
P606,6,180,41626.29999999996,231.257222222222
P620,6,106,25831.260000000017,243.69113207547184
P623,6,148,38802.130000000005,262.17655405405407
P627,6,202,41057.419999999925,203.25455445544517
P637,6,108,19985.650000000027,185.05231481481508
P641,6,222,47842.82999999999,215.5082432432432
P709,6,110,19265.94,175.14490909090907
P718,6,118,20411.74000000003,172.9808474576274
P722,6,175,32809.579999999994,187.48331428571424
P742,6,74,8675.21,117.23256756756756
P745,6,246,52478.04000000003,213.32536585365867
P763,6,101,18865.979999999956,186.79188118811837
P783,6,77,16361.08,212.48155844155843
P785,6,536,108813.90999999995,203.01102611940289
P797,6,79,13332.229999999998,168.7624050632911
P821,6,96,21120.6,220.00625
P825,6,100,18793.510000000024,187.93510000000023
P831,6,68,13961.669999999978,205.31867647058792
P855,6,135,28031.880000000005,207.6435555555556
P867,6,165,27143.380000000107,164.50533333333397
P876,6,111,17697.390000000032,159.43594594594623
P901,6,93,17671.080000000016,190.011612903226
P906,6,72,13959.540000000006,193.88250000000008
P920,6,85,20454.21999999997,240.6378823529408
P932,6,217,37484.64000000006,172.74027649769613
P952,6,116,19770.34000000002,170.43396551724155
P963,6,419,76018.32999999994,181.4279952267302
P108,7,311,64879.94,208.61717041800645
P164,7,187,42944.349999999926,229.64893048128303
P165,7,158,27726.22999999996,175.48246835443013
P169,7,898,188360.36000000022,209.7554120267263
P193,7,179,31823.27999999998,177.7836871508379
P228,7,429,79152.96999999981,184.50575757575714
P309,7,301,71034.09999999986,235.99368770764073
P313,7,104,23141.850000000006,222.51778846153852
P320,7,313,83218.80000000006,265.8747603833868
P322,7,172,32124.319999999992,186.76930232558135
P327,7,178,37190.930000000044,208.9378089887643
P340,7,377,103955.33000000009,275.743580901857
P370,7,158,34223.96000000002,216.60734177215204
P372,7,217,52301.18000000007,241.0192626728114
P376,7,442,52489.599999999904,118.7547511312215
P379,7,762,159635.14000000028,209.49493438320246
P382,7,352,72686.3699999997,206.495369318181
P393,7,363,76912.77999999978,211.88093663911786
P431,7,170,31533.02999999992,185.4884117647054
P435,7,443,104520.4099999999,235.93772009029323
P442,7,696,140434.7699999999,201.77409482758605
P459,7,208,36312.89000000008,174.58120192307732
P490,7,14,1316.9099999999971,94.0649999999998
P523,7,789,169205.8099999997,214.45603295310482
P539,7,1033,198630.68999999974,192.2852758954499
P548,7,530,136972.86999999982,258.4393773584902
P561,7,218,51333.379999999874,235.47422018348567
P604,7,199,43532.83999999996,218.75798994974855
P606,7,191,45562.189999999915,238.5454973821985
P620,7,635,124998.44000000013,196.84793700787424
P623,7,81,21090.990000000005,260.38259259259263
P627,7,302,64072.880000000056,212.16185430463594
P637,7,277,54447.02999999997,196.5596750902526
P641,7,294,83560.86999999995,284.2206462585032
P709,7,677,122067.11000000018,180.3059231905468
P718,7,495,106561.46999999958,215.27569696969613
P722,7,248,56667.250000000044,228.4969758064518
P742,7,219,30880.959999999955,141.0089497716893
P745,7,293,61104.29999999982,208.5470989761086
P763,7,479,87562.81999999989,182.8033820459288
P783,7,214,39680.55999999978,185.42317757009243
P785,7,92,18661.330000000027,202.84054347826117
P797,7,177,36695.95000000001,207.32175141242945
P821,7,201,38871.99999999998,193.39303482587053
P825,7,259,80884.51999999967,312.29544401544274
P831,7,288,56564.36,196.40402777777777
P855,7,942,221550.28000000032,235.19138004246318
P867,7,265,34211.180000000095,129.09879245283054
P876,7,128,19802.670000000024,154.70835937500019
P901,7,80,16193.689999999988,202.42112499999985
P906,7,137,40467.83000000002,295.3856204379564
P920,7,481,109516.25999999978,227.68453222453175
P932,7,596,95161.27999999947,159.66657718120717
P952,7,200,39978.32999999994,199.89164999999971
P963,7,1027,189437.79000000004,184.4574391431354
P108,8,137,23866.14999999999,174.20547445255468
P164,8,263,62125.8200000002,236.21984790874603
P165,8,176,31250.52999999999,177.5598295454545
P169,8,136,23110.589999999942,169.930808823529
P193,8,103,17031.700000000004,165.35631067961168
P228,8,128,21831.18999999998,170.55617187499985
P309,8,335,63423.469999999936,189.32379104477593
P313,8,105,19834.31000000002,188.89819047619065
P320,8,258,50476.730000000054,195.64624031007773
P322,8,156,33564.85000000003,215.15929487179505
P327,8,147,29128.36999999997,198.1521768707481
P340,8,76,16585.460000000014,218.22973684210544
P370,8,100,18886.670000000006,188.86670000000007
P372,8,257,51037.06000000001,198.58778210116736
P376,8,131,13013.910000000109,99.34282442748174
P379,8,221,43117.419999999984,195.10144796380084
P382,8,126,20427.42000000002,162.12238095238112
P393,8,83,16571.349999999984,199.65481927710823
P431,8,111,20202.319999999985,182.00288288288274
P435,8,67,13542.370000000019,202.1249253731346
P442,8,253,44611.89999999998,176.3316205533596
P459,8,108,22741.14999999995,210.56620370370325
P490,8,4,410.829999999999,102.70749999999975
P523,8,190,36176.71999999996,190.403789473684
P539,8,1000,209447.5800000009,209.4475800000009
P548,8,200,44332.739999999925,221.66369999999964
P561,8,332,79922.60999999996,240.73075301204807
P604,8,300,61955.64000000001,206.51880000000003
P606,8,187,42592.51000000008,227.76743315508065
P620,8,183,38567.80000000004,210.75300546448108
P623,8,95,24220.250000000015,254.95000000000016
P627,8,214,42428.669999999984,198.26481308411206
P637,8,121,19739.989999999983,163.14041322314037
P641,8,335,73334.67000000001,218.9094626865672
P709,8,123,20480.59,166.50886178861788
P718,8,318,55659.949999999924,175.03128930817587
P722,8,114,19779.84999999996,173.5074561403505
P742,8,73,10318.000000000007,141.34246575342476
P745,8,302,58979.99000000005,195.2979801324505
P763,8,126,22189.83,176.1097619047619
P783,8,103,26326.33000000003,255.59543689320418
P785,8,111,20743.109999999982,186.87486486486472
P797,8,160,31904.79,199.40493750000002
P821,8,189,39461.059999999976,208.78867724867712
P825,8,108,27974.209999999974,259.0204629629627
P831,8,128,22713.32999999999,177.44789062499993
P855,8,176,42272.870000000046,240.18676136363663
P867,8,87,15079.810000000005,173.3311494252874
P876,8,117,18568.019999999997,158.7010256410256
P901,8,69,12518.62000000001,181.42927536231898
P906,8,105,29229.679999999964,278.3779047619044
P920,8,215,45669.13999999994,212.4146046511625
P932,8,227,45328.25999999997,199.68396475770913
P952,8,54,7229.940000000012,133.887777777778
P963,8,245,43722.30999999997,178.45840816326518
P108,9,458,85650.7,187.0102620087336
P164,9,797,202674.63999999984,254.29691342534485
P165,9,406,59357.53000000041,146.20081280788278
P169,9,128,24986.699999999986,195.2085937499999
P193,9,344,53846.69000000008,156.53107558139558
P228,9,519,82614.87000000016,159.18086705202342
P309,9,720,167508.0799999995,232.65011111111042
P313,9,558,117933.23000000016,211.3498745519716
P320,9,857,196430.14999999997,229.20670945157522
P322,9,487,95471.88000000059,196.04082135523734
P327,9,358,65280.55999999994,182.34793296089367
P340,9,81,15121.18999999999,186.68135802469124
P370,9,147,24246.869999999995,164.94469387755098
P372,9,185,39792.950000000004,215.09702702702705
P376,9,265,26586.549999999814,100.3266037735842
P379,9,261,50553.9299999999,193.69321839080422
P382,9,48,7918.18,164.96208333333334
P393,9,803,163064.2700000011,203.06882938978967
P431,9,57,7783.550000000004,136.5535087719299
P435,9,828,171717.61,207.3884178743961
P442,9,911,164622.82999999996,180.70563117453344
P459,9,61,12904.07,211.54213114754097
P490,9,56,57517640768.420006,1027100728.0075
P523,9,718,146184.00000000003,203.59888579387191
P539,9,262,43129.43000000003,164.61614503816804
P548,9,741,169328.20999999985,228.51310391363003
P561,9,147,27070.479999999905,184.1529251700674
P604,9,841,158874.0699999996,188.91090368608752
P606,9,637,186095.00000000076,292.1428571428583
P620,9,887,169713.87999999995,191.33470124013522
P623,9,336,80390.88000000012,239.2585714285718
P627,9,675,144555.40000000023,214.15614814814847
P637,9,823,161497.04000000012,196.22969623329297
P641,9,369,74904.1599999999,202.99230352303496
P709,9,449,76198.42000000007,169.70694877505585
P718,9,885,161893.08000000045,182.9300338983056
P722,9,658,119769.64999999978,182.02074468085073
P742,9,231,27785.81000000012,120.2848917748923
P745,9,401,88753.74999999987,221.3310473815458
P763,9,245,44039.11999999975,179.7515102040806
P783,9,27,3173.4199999999946,117.53407407407387
P785,9,140,25638.420000000006,183.13157142857148
P797,9,86,16889.770000000026,196.39267441860494
P821,9,613,122746.69999999985,200.23931484502424
P825,9,98,21382.249999999993,218.18622448979585
P831,9,97,17870.860000000004,184.23567010309281
P855,9,148,34263.800000000054,231.51216216216253
P867,9,350,48963.41999999985,139.8954857142853
P876,9,486,71161.02999999996,146.42187242798346
P901,9,98,17262.110000000026,176.143979591837
P906,9,74,19481.039999999994,263.2572972972972
P920,9,231,48409.42000000007,209.56458874458906
P932,9,922,168151.61000000068,182.37701735357993
P952,9,668,144108.07000000018,215.73064371257513
P963,9,276,44508.97000000004,161.26438405797114
